,split,queries_ratio,support,mape,rmse,mae,r2
0,1.0,0.1,4339.0,1.697,1765.758,1504.551,0.206
1,1.0,0.15000000000000002,4339.0,1.685,1765.92,1502.883,0.206
2,1.0,0.2,4339.0,1.701,1762.774,1500.885,0.209
3,1.0,0.25,4339.0,1.679,1758.172,1493.587,0.213
4,1.0,0.3,4339.0,1.706,1757.31,1495.959,0.214
5,1.0,0.35,4339.0,1.697,1758.642,1499.473,0.212
6,1.0,0.39999999999999997,4339.0,1.699,1759.103,1500.588,0.212
7,1.0,0.44999999999999996,4339.0,1.696,1757.958,1497.198,0.213
8,1.0,0.49999999999999994,4339.0,1.681,1757.975,1494.51,0.213
9,1.0,0.5499999999999999,4339.0,1.709,1756.188,1498.199,0.215
10,1.0,0.6,4339.0,1.722,1758.838,1498.639,0.212
11,1.0,0.65,4339.0,1.689,1755.524,1494.599,0.215
12,1.0,0.7000000000000001,4339.0,1.688,1752.35,1492.93,0.218
13,1.0,0.7500000000000001,4339.0,1.718,1747.737,1489.75,0.222
14,1.0,0.8000000000000002,4339.0,1.72,1746.321,1490.125,0.223
15,1.0,0.8500000000000002,4339.0,1.725,1745.567,1489.63,0.224
16,1.0,0.9000000000000002,4339.0,1.726,1746.22,1491.244,0.224
17,1.0,0.9500000000000003,4339.0,1.714,1744.392,1487.939,0.225
18,2.0,0.1,4339.0,3.318,1773.399,1518.821,0.203
19,2.0,0.15000000000000002,4339.0,3.224,1770.417,1515.724,0.206
20,2.0,0.2,4339.0,3.259,1764.039,1512.244,0.212
21,2.0,0.25,4339.0,3.218,1761.187,1508.065,0.214
22,2.0,0.3,4339.0,3.217,1760.151,1505.665,0.215
23,2.0,0.35,4339.0,3.156,1759.265,1503.702,0.216
24,2.0,0.39999999999999997,4339.0,3.181,1757.328,1498.515,0.218
25,2.0,0.44999999999999996,4339.0,3.238,1757.037,1504.315,0.218
26,2.0,0.49999999999999994,4339.0,3.245,1757.141,1503.521,0.218
27,2.0,0.5499999999999999,4339.0,3.132,1754.508,1501.253,0.22
28,2.0,0.6,4339.0,3.129,1751.243,1499.814,0.223
29,2.0,0.65,4339.0,3.142,1749.48,1498.98,0.225
30,2.0,0.7000000000000001,4339.0,3.049,1748.251,1496.292,0.226
31,2.0,0.7500000000000001,4339.0,3.093,1748.687,1495.835,0.225
32,2.0,0.8000000000000002,4339.0,3.028,1747.933,1494.37,0.226
33,2.0,0.8500000000000002,4339.0,2.948,1747.546,1494.71,0.226
34,2.0,0.9000000000000002,4339.0,2.983,1746.575,1493.587,0.227
35,2.0,0.9500000000000003,4339.0,2.949,1746.297,1492.995,0.227
36,3.0,0.1,4339.0,1.481,1789.303,1536.877,0.193
37,3.0,0.15000000000000002,4339.0,1.48,1789.233,1538.85,0.193
38,3.0,0.2,4339.0,1.49,1787.569,1535.609,0.195
