,split,queries_ratio,support,mape,rmse,mae,r2
0,1.0,0.1,4339.0,1.741,1781.41,1519.903,0.192
1,1.0,0.15000000000000002,4339.0,1.752,1777.494,1514.512,0.195
2,1.0,0.2,4339.0,1.741,1772.597,1511.255,0.2
3,1.0,0.25,4339.0,1.763,1773.408,1511.166,0.199
4,1.0,0.3,4339.0,1.764,1766.908,1507.857,0.205
5,1.0,0.35,4339.0,1.74,1766.098,1507.672,0.206
6,1.0,0.39999999999999997,4339.0,1.747,1760.901,1504.129,0.21
7,1.0,0.44999999999999996,4339.0,1.726,1760.03,1503.345,0.211
8,1.0,0.49999999999999994,4339.0,1.763,1762.728,1506.108,0.209
9,1.0,0.5499999999999999,4339.0,1.736,1756.302,1501.443,0.215
10,1.0,0.6,4339.0,1.777,1759.588,1502.833,0.212
11,1.0,0.65,4339.0,1.767,1756.496,1502.146,0.214
12,1.0,0.7000000000000001,4339.0,1.753,1753.37,1498.203,0.217
13,1.0,0.7500000000000001,4339.0,1.76,1751.27,1498.559,0.219
14,1.0,0.8000000000000002,4339.0,1.752,1751.002,1497.693,0.219
15,1.0,0.8500000000000002,4339.0,1.747,1749.266,1494.425,0.221
16,1.0,0.9000000000000002,4339.0,1.743,1746.044,1491.328,0.224
17,1.0,0.9500000000000003,4339.0,1.747,1746.349,1492.009,0.223
18,2.0,0.1,4339.0,2.995,1776.583,1516.141,0.2
19,2.0,0.15000000000000002,4339.0,3.046,1773.996,1513.506,0.203
20,2.0,0.2,4339.0,3.006,1768.736,1508.87,0.207
21,2.0,0.25,4339.0,3.01,1763.61,1507.713,0.212
22,2.0,0.3,4339.0,3.028,1760.966,1507.391,0.214
23,2.0,0.35,4339.0,3.011,1759.789,1506.385,0.215
24,2.0,0.39999999999999997,4339.0,3.028,1758.858,1507.194,0.216
25,2.0,0.44999999999999996,4339.0,3.012,1758.004,1507.008,0.217
26,2.0,0.49999999999999994,4339.0,2.995,1760.453,1506.446,0.215
27,2.0,0.5499999999999999,4339.0,3.011,1757.499,1505.158,0.217
28,2.0,0.6,4339.0,3.022,1757.597,1505.591,0.217
29,2.0,0.65,4339.0,3.063,1756.997,1504.223,0.218
30,2.0,0.7000000000000001,4339.0,3.023,1756.015,1503.667,0.219
31,2.0,0.7500000000000001,4339.0,2.987,1752.115,1499.37,0.222
32,2.0,0.8000000000000002,4339.0,3.072,1756.057,1501.946,0.219
33,2.0,0.8500000000000002,4339.0,3.107,1755.023,1500.83,0.22
34,2.0,0.9000000000000002,4339.0,3.158,1754.713,1502.463,0.22
35,2.0,0.9500000000000003,4339.0,3.19,1753.841,1501.21,0.221
36,3.0,0.1,4339.0,1.456,1785.113,1532.955,0.197
37,3.0,0.15000000000000002,4339.0,1.449,1785.491,1532.566,0.197
38,3.0,0.2,4339.0,1.461,1785.816,1534.106,0.196
39,3.0,0.25,4339.0,1.466,1786.769,1535.583,0.195
40,3.0,0.3,4339.0,1.464,1780.325,1528.539,0.201
41,3.0,0.35,4339.0,1.468,1779.095,1529.49,0.202
42,3.0,0.39999999999999997,4339.0,1.464,1776.46,1525.49,0.205
43,3.0,0.44999999999999996,4339.0,1.463,1777.451,1527.12,0.204
44,3.0,0.49999999999999994,4339.0,1.461,1776.243,1524.584,0.205
45,3.0,0.5499999999999999,4339.0,1.457,1774.662,1524.432,0.206
46,3.0,0.6,4339.0,1.457,1774.296,1523.251,0.207
47,3.0,0.65,4339.0,1.454,1772.903,1521.513,0.208
48,3.0,0.7000000000000001,4339.0,1.46,1773.204,1522.436,0.208
49,3.0,0.7500000000000001,4339.0,1.46,1769.909,1521.466,0.211
50,3.0,0.8000000000000002,4339.0,1.46,1768.232,1521.772,0.212
51,3.0,0.8500000000000002,4339.0,1.462,1770.493,1523.219,0.21
52,3.0,0.9000000000000002,4339.0,1.461,1767.516,1520.425,0.213
53,3.0,0.9500000000000003,4339.0,1.464,1766.737,1519.602,0.213
54,4.0,0.1,4338.0,2.564,1809.587,1546.002,0.177
55,4.0,0.15000000000000002,4338.0,2.552,1811.019,1549.952,0.175
56,4.0,0.2,4338.0,2.556,1805.311,1544.099,0.181
57,4.0,0.25,4338.0,2.52,1802.721,1543.027,0.183
58,4.0,0.3,4338.0,2.55,1806.144,1544.911,0.18
59,4.0,0.35,4338.0,2.506,1803.525,1543.559,0.182
60,4.0,0.39999999999999997,4338.0,2.501,1800.506,1539.093,0.185
61,4.0,0.44999999999999996,4338.0,2.53,1801.023,1540.148,0.185
62,4.0,0.49999999999999994,4338.0,2.586,1800.7,1541.176,0.185
63,4.0,0.5499999999999999,4338.0,2.532,1798.708,1540.478,0.187
64,4.0,0.6,4338.0,2.563,1795.158,1537.361,0.19
65,4.0,0.65,4338.0,2.554,1794.435,1535.658,0.19
66,4.0,0.7000000000000001,4338.0,2.558,1793.783,1536.274,0.191
67,4.0,0.7500000000000001,4338.0,2.57,1786.458,1531.53,0.198
68,4.0,0.8000000000000002,4338.0,2.556,1788.147,1531.022,0.196
69,4.0,0.8500000000000002,4338.0,2.576,1785.779,1530.001,0.198
70,4.0,0.9000000000000002,4338.0,2.566,1783.788,1527.819,0.2
71,4.0,0.9500000000000003,4338.0,2.561,1782.853,1528.26,0.201
72,5.0,0.1,4338.0,4387930563359582.0,1794.678,1538.087,0.188
73,5.0,0.15000000000000002,4338.0,4584416118575536.0,1793.82,1538.515,0.189
74,5.0,0.2,4338.0,4503515771752986.0,1793.439,1538.544,0.189
75,5.0,0.25,4338.0,4539912963907775.0,1791.55,1537.426,0.191
76,5.0,0.3,4338.0,4481857176179011.0,1793.027,1539.482,0.19
77,5.0,0.35,4338.0,4462460496953725.5,1791.766,1539.357,0.191
78,5.0,0.39999999999999997,4338.0,4378902826860242.0,1791.946,1539.009,0.191
79,5.0,0.44999999999999996,4338.0,4308126061362699.5,1790.3,1538.52,0.192
80,5.0,0.49999999999999994,4338.0,4391384629143007.0,1788.152,1535.919,0.194
81,5.0,0.5499999999999999,4338.0,4245354051510595.0,1788.007,1536.027,0.194
82,5.0,0.6,4338.0,4199575165306074.0,1783.501,1530.928,0.198
83,5.0,0.65,4338.0,4213332176810172.0,1781.365,1530.496,0.2
84,5.0,0.7000000000000001,4338.0,4230234299246511.0,1781.936,1530.101,0.2
85,5.0,0.7500000000000001,4338.0,4285445332362161.0,1779.318,1526.063,0.202
