,split,queries_ratio,support,mape,rmse,mae,r2
0,1.0,0.1,4339.0,1.725,1771.006,1507.706,0.201
1,1.0,0.15000000000000002,4339.0,1.732,1769.939,1507.123,0.202
2,1.0,0.2,4339.0,1.716,1767.477,1506.688,0.205
3,1.0,0.25,4339.0,1.699,1764.601,1502.759,0.207
4,1.0,0.3,4339.0,1.724,1764.811,1504.578,0.207
5,1.0,0.35,4339.0,1.715,1758.823,1500.391,0.212
6,1.0,0.39999999999999997,4339.0,1.721,1758.737,1500.368,0.212
7,1.0,0.44999999999999996,4339.0,1.733,1756.22,1499.287,0.215
8,1.0,0.49999999999999994,4339.0,1.728,1759.813,1503.094,0.211
9,1.0,0.5499999999999999,4339.0,1.74,1758.958,1501.947,0.212
10,1.0,0.6,4339.0,1.766,1760.527,1502.945,0.211
11,1.0,0.65,4339.0,1.758,1756.167,1498.846,0.215
12,1.0,0.7000000000000001,4339.0,1.762,1756.449,1498.185,0.214
13,1.0,0.7500000000000001,4339.0,1.765,1755.5,1495.48,0.215
14,1.0,0.8000000000000002,4339.0,1.749,1754.835,1496.086,0.216
15,1.0,0.8500000000000002,4339.0,1.746,1753.382,1495.643,0.217
16,1.0,0.9000000000000002,4339.0,1.751,1750.842,1492.593,0.219
17,1.0,0.9500000000000003,4339.0,1.744,1748.006,1491.221,0.222
18,2.0,0.1,4339.0,3.136,1775.794,1513.906,0.201
19,2.0,0.15000000000000002,4339.0,3.088,1770.986,1512.901,0.205
20,2.0,0.2,4339.0,3.137,1769.341,1511.353,0.207
21,2.0,0.25,4339.0,3.078,1769.665,1510.658,0.207
22,2.0,0.3,4339.0,3.179,1767.378,1510.413,0.209
23,2.0,0.35,4339.0,3.113,1767.908,1511.766,0.208
24,2.0,0.39999999999999997,4339.0,3.156,1768.303,1514.026,0.208
25,2.0,0.44999999999999996,4339.0,3.139,1769.62,1514.036,0.207
26,2.0,0.49999999999999994,4339.0,3.103,1768.962,1513.775,0.207
27,2.0,0.5499999999999999,4339.0,3.089,1766.771,1510.288,0.209
28,2.0,0.6,4339.0,3.14,1765.45,1509.099,0.21
29,2.0,0.65,4339.0,3.139,1762.86,1506.79,0.213
30,2.0,0.7000000000000001,4339.0,3.164,1758.643,1505.445,0.216
31,2.0,0.7500000000000001,4339.0,3.103,1756.848,1503.609,0.218
32,2.0,0.8000000000000002,4339.0,3.166,1757.612,1504.033,0.217
33,2.0,0.8500000000000002,4339.0,3.263,1758.105,1503.902,0.217
34,2.0,0.9000000000000002,4339.0,3.218,1755.513,1501.273,0.219
35,2.0,0.9500000000000003,4339.0,3.244,1752.971,1499.769,0.222
36,3.0,0.1,4339.0,1.475,1793.647,1542.584,0.189
37,3.0,0.15000000000000002,4339.0,1.452,1786.932,1535.632,0.195
38,3.0,0.2,4339.0,1.454,1784.962,1532.718,0.197
39,3.0,0.25,4339.0,1.455,1782.756,1531.902,0.199
40,3.0,0.3,4339.0,1.467,1783.862,1531.845,0.198
41,3.0,0.35,4339.0,1.463,1782.151,1531.881,0.2
42,3.0,0.39999999999999997,4339.0,1.459,1780.09,1530.23,0.201
43,3.0,0.44999999999999996,4339.0,1.463,1780.283,1529.835,0.201
44,3.0,0.49999999999999994,4339.0,1.466,1777.193,1526.972,0.204
45,3.0,0.5499999999999999,4339.0,1.467,1778.85,1528.979,0.203
46,3.0,0.6,4339.0,1.471,1778.856,1528.811,0.203
47,3.0,0.65,4339.0,1.47,1775.706,1525.515,0.205
48,3.0,0.7000000000000001,4339.0,1.471,1772.614,1524.256,0.208
49,3.0,0.7500000000000001,4339.0,1.469,1771.345,1523.012,0.209
50,3.0,0.8000000000000002,4339.0,1.471,1770.017,1522.318,0.211
51,3.0,0.8500000000000002,4339.0,1.466,1767.622,1520.827,0.213
52,3.0,0.9000000000000002,4339.0,1.466,1768.853,1520.69,0.212
53,3.0,0.9500000000000003,4339.0,1.47,1769.799,1521.725,0.211
54,4.0,0.1,4338.0,2.542,1811.71,1552.099,0.175
55,4.0,0.15000000000000002,4338.0,2.494,1806.573,1547.641,0.179
56,4.0,0.2,4338.0,2.506,1804.757,1546.866,0.181
57,4.0,0.25,4338.0,2.51,1803.73,1545.758,0.182
58,4.0,0.3,4338.0,2.527,1804.724,1547.486,0.181
59,4.0,0.35,4338.0,2.504,1802.674,1544.688,0.183
60,4.0,0.39999999999999997,4338.0,2.514,1800.579,1542.072,0.185
61,4.0,0.44999999999999996,4338.0,2.501,1800.325,1541.331,0.185
62,4.0,0.49999999999999994,4338.0,2.537,1798.229,1540.184,0.187
63,4.0,0.5499999999999999,4338.0,2.5,1797.066,1539.254,0.188
64,4.0,0.6,4338.0,2.528,1794.47,1537.615,0.19
65,4.0,0.65,4338.0,2.535,1794.022,1535.86,0.191
66,4.0,0.7000000000000001,4338.0,2.54,1792.919,1535.568,0.192
67,4.0,0.7500000000000001,4338.0,2.554,1790.732,1532.391,0.194
68,4.0,0.8000000000000002,4338.0,2.55,1792.283,1532.114,0.192
