,split,queries_ratio,support,mape,rmse,mae,r2
0,1.0,0.1,4339.0,1.777,1772.363,1508.176,0.2
1,1.0,0.15000000000000002,4339.0,1.771,1771.253,1507.184,0.201
2,1.0,0.2,4339.0,1.768,1765.108,1505.264,0.207
3,1.0,0.25,4339.0,1.758,1757.946,1498.205,0.213
4,1.0,0.3,4339.0,1.758,1755.975,1497.238,0.215
5,1.0,0.35,4339.0,1.771,1758.412,1502.074,0.213
6,1.0,0.39999999999999997,4339.0,1.763,1754.92,1498.093,0.216
7,1.0,0.44999999999999996,4339.0,1.753,1759.752,1501.951,0.211
8,1.0,0.49999999999999994,4339.0,1.754,1758.13,1500.021,0.213
9,1.0,0.5499999999999999,4339.0,1.745,1754.209,1501.654,0.216
10,1.0,0.6,4339.0,1.737,1753.903,1499.519,0.217
11,1.0,0.65,4339.0,1.736,1751.759,1496.945,0.219
12,1.0,0.7000000000000001,4339.0,1.747,1752.723,1499.087,0.218
13,1.0,0.7500000000000001,4339.0,1.745,1749.612,1494.922,0.221
14,1.0,0.8000000000000002,4339.0,1.742,1748.925,1493.509,0.221
15,1.0,0.8500000000000002,4339.0,1.745,1746.434,1491.798,0.223
16,1.0,0.9000000000000002,4339.0,1.75,1746.061,1492.727,0.224
17,1.0,0.9500000000000003,4339.0,1.748,1746.078,1492.458,0.224
18,2.0,0.1,4339.0,3.144,1780.782,1518.993,0.197
19,2.0,0.15000000000000002,4339.0,3.164,1774.986,1515.376,0.202
20,2.0,0.2,4339.0,3.127,1776.1,1516.884,0.201
21,2.0,0.25,4339.0,3.085,1769.552,1510.995,0.207
22,2.0,0.3,4339.0,3.13,1764.724,1510.347,0.211
23,2.0,0.35,4339.0,3.114,1766.962,1512.044,0.209
24,2.0,0.39999999999999997,4339.0,3.075,1763.166,1507.906,0.212
25,2.0,0.44999999999999996,4339.0,3.089,1760.601,1505.468,0.215
26,2.0,0.49999999999999994,4339.0,3.105,1759.386,1505.727,0.216
27,2.0,0.5499999999999999,4339.0,3.116,1758.181,1504.368,0.217
28,2.0,0.6,4339.0,3.128,1758.351,1505.924,0.217
29,2.0,0.65,4339.0,3.129,1757.928,1505.49,0.217
30,2.0,0.7000000000000001,4339.0,3.169,1756.099,1503.685,0.219
31,2.0,0.7500000000000001,4339.0,3.104,1754.301,1500.406,0.22
32,2.0,0.8000000000000002,4339.0,3.124,1753.526,1500.299,0.221
33,2.0,0.8500000000000002,4339.0,3.118,1752.501,1499.126,0.222
34,2.0,0.9000000000000002,4339.0,3.115,1751.146,1499.33,0.223
35,2.0,0.9500000000000003,4339.0,3.107,1749.37,1497.701,0.225
36,3.0,0.1,4339.0,1.496,1787.644,1535.234,0.195
37,3.0,0.15000000000000002,4339.0,1.476,1780.726,1528.985,0.201
38,3.0,0.2,4339.0,1.479,1781.998,1530.155,0.2
39,3.0,0.25,4339.0,1.482,1781.394,1529.736,0.2
40,3.0,0.3,4339.0,1.475,1779.414,1527.69,0.202
41,3.0,0.35,4339.0,1.471,1776.892,1525.291,0.204
42,3.0,0.39999999999999997,4339.0,1.465,1775.249,1524.513,0.206
