,split,queries_ratio,support,mape,rmse,mae,r2
0,1.0,0.1,4339.0,1.756,1769.639,1514.568,0.203
1,1.0,0.15000000000000002,4339.0,1.744,1766.517,1508.821,0.205
2,1.0,0.2,4339.0,1.744,1765.224,1510.122,0.207
3,1.0,0.25,4339.0,1.722,1762.56,1507.368,0.209
4,1.0,0.3,4339.0,1.737,1757.514,1505.129,0.213
5,1.0,0.35,4339.0,1.763,1757.53,1505.058,0.213
6,1.0,0.39999999999999997,4339.0,1.762,1757.649,1506.596,0.213
7,1.0,0.44999999999999996,4339.0,1.743,1752.438,1501.507,0.218
8,1.0,0.49999999999999994,4339.0,1.748,1752.924,1500.42,0.218
9,1.0,0.5499999999999999,4339.0,1.759,1751.164,1499.943,0.219
10,1.0,0.6,4339.0,1.75,1750.797,1496.53,0.219
11,1.0,0.65,4339.0,1.747,1753.096,1500.311,0.217
12,1.0,0.7000000000000001,4339.0,1.753,1752.042,1498.937,0.218
13,1.0,0.7500000000000001,4339.0,1.743,1751.948,1499.91,0.218
14,1.0,0.8000000000000002,4339.0,1.752,1749.873,1495.934,0.22
15,1.0,0.8500000000000002,4339.0,1.746,1745.416,1490.623,0.224
16,1.0,0.9000000000000002,4339.0,1.747,1744.825,1490.974,0.225
17,1.0,0.9500000000000003,4339.0,1.749,1745.76,1491.592,0.224
18,2.0,0.1,4339.0,3.079,1762.418,1501.861,0.213
19,2.0,0.15000000000000002,4339.0,3.056,1760.584,1500.757,0.215
20,2.0,0.2,4339.0,3.104,1765.879,1506.545,0.21
21,2.0,0.25,4339.0,3.086,1762.034,1504.119,0.213
22,2.0,0.3,4339.0,3.119,1760.732,1504.518,0.215
23,2.0,0.35,4339.0,3.128,1758.923,1504.744,0.216
24,2.0,0.39999999999999997,4339.0,3.106,1758.214,1503.909,0.217
25,2.0,0.44999999999999996,4339.0,3.086,1756.333,1500.963,0.219
26,2.0,0.49999999999999994,4339.0,3.123,1754.491,1499.655,0.22
27,2.0,0.5499999999999999,4339.0,3.128,1755.916,1500.223,0.219
28,2.0,0.6,4339.0,3.077,1753.801,1499.06,0.221
29,2.0,0.65,4339.0,3.102,1751.423,1496.744,0.223
30,2.0,0.7000000000000001,4339.0,3.086,1748.192,1493.932,0.226
31,2.0,0.7500000000000001,4339.0,3.065,1750.061,1495.47,0.224
32,2.0,0.8000000000000002,4339.0,3.055,1748.302,1494.8,0.226
33,2.0,0.8500000000000002,4339.0,3.088,1748.885,1494.451,0.225
34,2.0,0.9000000000000002,4339.0,3.103,1747.949,1494.986,0.226
