,split,queries_ratio,support,mape,rmse,mae,r2
0,1.0,0.1,4339.0,1.763,1775.594,1514.807,0.197
1,1.0,0.15000000000000002,4339.0,1.758,1772.995,1512.822,0.2
2,1.0,0.2,4339.0,1.76,1768.998,1510.411,0.203
3,1.0,0.25,4339.0,1.754,1769.381,1511.073,0.203
4,1.0,0.3,4339.0,1.748,1767.807,1507.866,0.204
5,1.0,0.35,4339.0,1.751,1765.164,1506.608,0.207
6,1.0,0.39999999999999997,4339.0,1.74,1763.554,1504.247,0.208
7,1.0,0.44999999999999996,4339.0,1.744,1763.118,1505.598,0.208
8,1.0,0.49999999999999994,4339.0,1.754,1761.159,1504.418,0.21
9,1.0,0.5499999999999999,4339.0,1.739,1759.153,1503.444,0.212
10,1.0,0.6,4339.0,1.774,1759.59,1503.986,0.212
11,1.0,0.65,4339.0,1.777,1757.334,1503.491,0.214
12,1.0,0.7000000000000001,4339.0,1.759,1759.504,1505.998,0.212
13,1.0,0.7500000000000001,4339.0,1.755,1754.19,1499.711,0.216
14,1.0,0.8000000000000002,4339.0,1.753,1751.697,1497.252,0.219
15,1.0,0.8500000000000002,4339.0,1.755,1751.626,1497.634,0.219
16,1.0,0.9000000000000002,4339.0,1.755,1750.29,1495.768,0.22
17,1.0,0.9500000000000003,4339.0,1.754,1748.557,1494.395,0.221
18,2.0,0.1,4339.0,3.129,1775.283,1522.949,0.202
19,2.0,0.15000000000000002,4339.0,3.139,1772.888,1521.25,0.204
20,2.0,0.2,4339.0,3.089,1767.115,1517.65,0.209
21,2.0,0.25,4339.0,3.08,1763.459,1514.223,0.212
22,2.0,0.3,4339.0,3.053,1762.181,1511.731,0.213
23,2.0,0.35,4339.0,3.09,1762.17,1512.023,0.213
24,2.0,0.39999999999999997,4339.0,3.048,1763.864,1511.192,0.212
25,2.0,0.44999999999999996,4339.0,3.067,1762.349,1510.546,0.213
26,2.0,0.49999999999999994,4339.0,3.052,1762.715,1510.902,0.213
27,2.0,0.5499999999999999,4339.0,3.049,1760.201,1508.206,0.215
28,2.0,0.6,4339.0,3.107,1760.03,1507.802,0.215
29,2.0,0.65,4339.0,3.138,1760.664,1509.567,0.215
30,2.0,0.7000000000000001,4339.0,3.131,1755.459,1502.574,0.219
31,2.0,0.7500000000000001,4339.0,3.131,1754.569,1500.606,0.22
32,2.0,0.8000000000000002,4339.0,3.149,1752.544,1498.182,0.222
33,2.0,0.8500000000000002,4339.0,3.163,1752.792,1500.341,0.222
34,2.0,0.9000000000000002,4339.0,3.142,1751.56,1499.349,0.223
35,2.0,0.9500000000000003,4339.0,3.136,1751.049,1499.351,0.223
36,3.0,0.1,4339.0,1.516,1791.865,1541.355,0.191
37,3.0,0.15000000000000002,4339.0,1.504,1789.782,1539.943,0.193
38,3.0,0.2,4339.0,1.502,1788.518,1538.329,0.194
