,split,queries_ratio,support,mape,rmse,mae,r2
0,1.0,0.1,4339.0,1.785,1776.379,1516.605,0.196
1,1.0,0.15000000000000002,4339.0,1.775,1770.116,1512.743,0.202
2,1.0,0.2,4339.0,1.769,1767.209,1509.211,0.205
3,1.0,0.25,4339.0,1.76,1764.876,1506.588,0.207
4,1.0,0.3,4339.0,1.78,1766.58,1510.152,0.205
5,1.0,0.35,4339.0,1.774,1763.84,1506.839,0.208
6,1.0,0.39999999999999997,4339.0,1.795,1765.439,1511.652,0.206
7,1.0,0.44999999999999996,4339.0,1.781,1761.883,1508.082,0.21
8,1.0,0.49999999999999994,4339.0,1.789,1761.922,1508.495,0.21
9,1.0,0.5499999999999999,4339.0,1.782,1761.051,1506.808,0.21
10,1.0,0.6,4339.0,1.754,1759.162,1506.693,0.212
11,1.0,0.65,4339.0,1.74,1756.214,1503.515,0.215
12,1.0,0.7000000000000001,4339.0,1.755,1756.387,1502.737,0.214
13,1.0,0.7500000000000001,4339.0,1.743,1753.834,1500.5,0.217
14,1.0,0.8000000000000002,4339.0,1.738,1750.086,1496.499,0.22
15,1.0,0.8500000000000002,4339.0,1.743,1744.852,1493.025,0.225
16,1.0,0.9000000000000002,4339.0,1.746,1744.763,1492.033,0.225
17,1.0,0.9500000000000003,4339.0,1.747,1744.163,1490.609,0.225
18,2.0,0.1,4339.0,2.949,1769.31,1518.534,0.207
19,2.0,0.15000000000000002,4339.0,2.881,1764.154,1508.443,0.212
20,2.0,0.2,4339.0,2.869,1761.048,1506.357,0.214
21,2.0,0.25,4339.0,2.892,1760.61,1507.512,0.215
22,2.0,0.3,4339.0,2.882,1760.108,1506.15,0.215
23,2.0,0.35,4339.0,2.883,1761.216,1506.719,0.214
24,2.0,0.39999999999999997,4339.0,2.875,1758.704,1504.127,0.216
25,2.0,0.44999999999999996,4339.0,2.887,1760.063,1507.736,0.215
26,2.0,0.49999999999999994,4339.0,2.869,1755.205,1503.368,0.22
27,2.0,0.5499999999999999,4339.0,2.869,1754.76,1502.621,0.22
28,2.0,0.6,4339.0,2.926,1755.433,1504.276,0.219
29,2.0,0.65,4339.0,2.898,1758.07,1507.04,0.217
30,2.0,0.7000000000000001,4339.0,2.899,1756.582,1504.8,0.218
31,2.0,0.7500000000000001,4339.0,2.912,1749.18,1497.847,0.225
32,2.0,0.8000000000000002,4339.0,2.973,1751.062,1499.245,0.223
33,2.0,0.8500000000000002,4339.0,2.983,1748.563,1496.657,0.225
34,2.0,0.9000000000000002,4339.0,2.996,1747.881,1495.627,0.226
35,2.0,0.9500000000000003,4339.0,3.0,1747.143,1495.148,0.227
36,3.0,0.1,4339.0,1.497,1785.389,1533.378,0.197
37,3.0,0.15000000000000002,4339.0,1.482,1781.147,1527.761,0.201
38,3.0,0.2,4339.0,1.489,1779.512,1527.138,0.202
39,3.0,0.25,4339.0,1.488,1778.245,1526.353,0.203
40,3.0,0.3,4339.0,1.485,1777.924,1528.019,0.203
41,3.0,0.35,4339.0,1.487,1779.785,1529.55,0.202
42,3.0,0.39999999999999997,4339.0,1.488,1783.674,1531.219,0.198
43,3.0,0.44999999999999996,4339.0,1.484,1779.862,1528.678,0.202
44,3.0,0.49999999999999994,4339.0,1.479,1778.677,1527.033,0.203
45,3.0,0.5499999999999999,4339.0,1.478,1774.756,1524.828,0.206
46,3.0,0.6,4339.0,1.485,1776.72,1526.893,0.205
47,3.0,0.65,4339.0,1.48,1774.439,1525.235,0.207
48,3.0,0.7000000000000001,4339.0,1.479,1774.538,1525.288,0.206
49,3.0,0.7500000000000001,4339.0,1.474,1773.715,1524.536,0.207
50,3.0,0.8000000000000002,4339.0,1.469,1768.47,1518.882,0.212
51,3.0,0.8500000000000002,4339.0,1.468,1767.882,1518.846,0.212
52,3.0,0.9000000000000002,4339.0,1.468,1766.987,1517.254,0.213
53,3.0,0.9500000000000003,4339.0,1.467,1766.766,1517.917,0.213
54,4.0,0.1,4338.0,2.414,1812.778,1552.218,0.174
55,4.0,0.15000000000000002,4338.0,2.424,1813.572,1555.039,0.173
56,4.0,0.2,4338.0,2.434,1811.192,1554.764,0.175
57,4.0,0.25,4338.0,2.436,1809.029,1552.159,0.177
58,4.0,0.3,4338.0,2.422,1805.872,1548.189,0.18
59,4.0,0.35,4338.0,2.423,1803.056,1548.813,0.183
60,4.0,0.39999999999999997,4338.0,2.456,1803.728,1548.473,0.182
61,4.0,0.44999999999999996,4338.0,2.461,1805.582,1549.459,0.18
62,4.0,0.49999999999999994,4338.0,2.455,1801.963,1547.563,0.184
63,4.0,0.5499999999999999,4338.0,2.465,1802.239,1547.583,0.183
64,4.0,0.6,4338.0,2.511,1797.879,1542.788,0.187
65,4.0,0.65,4338.0,2.537,1796.649,1542.748,0.188
66,4.0,0.7000000000000001,4338.0,2.541,1792.456,1538.589,0.192
67,4.0,0.7500000000000001,4338.0,2.55,1790.084,1537.138,0.194
68,4.0,0.8000000000000002,4338.0,2.557,1785.921,1532.771,0.198
69,4.0,0.8500000000000002,4338.0,2.541,1784.563,1528.871,0.199
70,4.0,0.9000000000000002,4338.0,2.555,1781.623,1525.602,0.202
71,4.0,0.9500000000000003,4338.0,2.542,1783.334,1528.683,0.2
72,5.0,0.1,4338.0,4518353193795032.0,1796.162,1541.532,0.187
73,5.0,0.15000000000000002,4338.0,4419558908636133.0,1794.277,1540.873,0.189
74,5.0,0.2,4338.0,4351596376961657.5,1794.573,1539.709,0.188
75,5.0,0.25,4338.0,4494989903372105.0,1790.841,1536.748,0.192
76,5.0,0.3,4338.0,4431623957986164.5,1788.983,1536.406,0.193
77,5.0,0.35,4338.0,4492328837279100.0,1785.815,1533.684,0.196
78,5.0,0.39999999999999997,4338.0,4533954061500143.0,1790.304,1537.578,0.192
79,5.0,0.44999999999999996,4338.0,4398144109527208.0,1787.573,1536.425,0.195
80,5.0,0.49999999999999994,4338.0,4504377328121702.0,1787.257,1535.444,0.195
81,5.0,0.5499999999999999,4338.0,4352571895528834.5,1784.229,1531.493,0.198
82,5.0,0.6,4338.0,4443650091263198.5,1783.843,1533.626,0.198
83,5.0,0.65,4338.0,4346228617731022.5,1783.795,1532.693,0.198
84,5.0,0.7000000000000001,4338.0,4418474114857247.0,1778.656,1526.35,0.203
85,5.0,0.7500000000000001,4338.0,4471730031286884.0,1777.775,1525.11,0.203
86,5.0,0.8000000000000002,4338.0,4445758140496072.0,1774.827,1523.078,0.206
87,5.0,0.8500000000000002,4338.0,4559908956689477.0,1774.003,1522.089,0.207
88,5.0,0.9000000000000002,4338.0,4414803001907838.5,1773.326,1522.158,0.207
89,5.0,0.9500000000000003,4338.0,4467559573002548.0,1772.241,1522.12,0.208
90,6.0,0.1,4338.0,2.128,1814.924,1557.872,0.168
91,6.0,0.15000000000000002,4338.0,2.105,1812.059,1557.217,0.171
92,6.0,0.2,4338.0,2.129,1808.298,1553.017,0.174
93,6.0,0.25,4338.0,2.143,1807.332,1551.619,0.175
94,6.0,0.3,4338.0,2.118,1805.712,1550.229,0.177
95,6.0,0.35,4338.0,2.142,1804.037,1548.256,0.178
96,6.0,0.39999999999999997,4338.0,2.143,1802.273,1546.625,0.18
97,6.0,0.44999999999999996,4338.0,2.162,1800.867,1544.928,0.181
98,6.0,0.49999999999999994,4338.0,2.199,1800.018,1544.304,0.182
99,6.0,0.5499999999999999,4338.0,2.157,1800.228,1544.706,0.182
100,6.0,0.6,4338.0,2.164,1796.454,1541.91,0.185
101,6.0,0.65,4338.0,2.208,1796.671,1543.881,0.185
102,6.0,0.7000000000000001,4338.0,2.201,1796.207,1544.594,0.185
103,6.0,0.7500000000000001,4338.0,2.193,1790.379,1539.577,0.191
104,6.0,0.8000000000000002,4338.0,2.156,1788.353,1536.262,0.192
105,6.0,0.8500000000000002,4338.0,2.147,1787.273,1534.923,0.193
106,6.0,0.9000000000000002,4338.0,2.168,1787.349,1535.85,0.193
107,6.0,0.9500000000000003,4338.0,2.156,1787.862,1536.018,0.193
108,7.0,0.1,4338.0,2.519,1800.645,1545.082,0.178
109,7.0,0.15000000000000002,4338.0,2.514,1799.399,1545.928,0.18
110,7.0,0.2,4338.0,2.501,1797.744,1543.083,0.181
111,7.0,0.25,4338.0,2.513,1794.07,1542.101,0.184
112,7.0,0.3,4338.0,2.466,1794.708,1543.635,0.184
113,7.0,0.35,4338.0,2.459,1790.154,1540.403,0.188
114,7.0,0.39999999999999997,4338.0,2.469,1790.374,1542.056,0.188
115,7.0,0.44999999999999996,4338.0,2.487,1785.688,1537.197,0.192
116,7.0,0.49999999999999994,4338.0,2.476,1785.221,1535.91,0.192
117,7.0,0.5499999999999999,4338.0,2.537,1782.063,1533.418,0.195
118,7.0,0.6,4338.0,2.548,1785.031,1536.4,0.193
119,7.0,0.65,4338.0,2.554,1783.46,1536.07,0.194
120,7.0,0.7000000000000001,4338.0,2.564,1780.584,1533.709,0.197
121,7.0,0.7500000000000001,4338.0,2.584,1775.996,1529.594,0.201
122,7.0,0.8000000000000002,4338.0,2.603,1771.369,1525.762,0.205
123,7.0,0.8500000000000002,4338.0,2.617,1769.263,1523.617,0.207
124,7.0,0.9000000000000002,4338.0,2.638,1767.025,1523.78,0.209
125,7.0,0.9500000000000003,4338.0,2.611,1764.891,1521.268,0.211
126,8.0,0.1,4338.0,1.778,1780.992,1531.537,0.196
127,8.0,0.15000000000000002,4338.0,1.76,1777.721,1528.566,0.198
128,8.0,0.2,4338.0,1.749,1774.547,1525.928,0.201
129,8.0,0.25,4338.0,1.757,1776.566,1527.22,0.199
130,8.0,0.3,4338.0,1.747,1775.002,1526.116,0.201
131,8.0,0.35,4338.0,1.746,1775.533,1527.479,0.2
132,8.0,0.39999999999999997,4338.0,1.751,1772.311,1524.352,0.203
133,8.0,0.44999999999999996,4338.0,1.759,1768.245,1523.455,0.207
134,8.0,0.49999999999999994,4338.0,1.738,1768.434,1521.292,0.207
135,8.0,0.5499999999999999,4338.0,1.741,1766.336,1518.709,0.209
136,8.0,0.6,4338.0,1.745,1762.459,1516.005,0.212
137,8.0,0.65,4338.0,1.746,1760.759,1515.225,0.214
138,8.0,0.7000000000000001,4338.0,1.755,1759.386,1513.5,0.215
139,8.0,0.7500000000000001,4338.0,1.738,1754.405,1509.013,0.219
140,8.0,0.8000000000000002,4338.0,1.752,1751.989,1505.495,0.221
141,8.0,0.8500000000000002,4338.0,1.745,1751.482,1504.583,0.222
142,8.0,0.9000000000000002,4338.0,1.745,1749.326,1502.802,0.224
143,8.0,0.9500000000000003,4338.0,1.741,1747.527,1500.623,0.225
144,9.0,0.1,4338.0,4.933,1797.04,1527.787,0.186
145,9.0,0.15000000000000002,4338.0,4.907,1790.741,1523.862,0.192
146,9.0,0.2,4338.0,4.956,1792.256,1525.609,0.191
147,9.0,0.25,4338.0,4.887,1789.91,1525.163,0.193
148,9.0,0.3,4338.0,4.898,1790.128,1525.921,0.193
149,9.0,0.35,4338.0,4.961,1785.539,1521.863,0.197
150,9.0,0.39999999999999997,4338.0,4.947,1784.015,1520.749,0.198
151,9.0,0.44999999999999996,4338.0,4.957,1782.705,1521.302,0.199
152,9.0,0.49999999999999994,4338.0,4.93,1782.709,1522.978,0.199
153,9.0,0.5499999999999999,4338.0,4.926,1781.503,1522.018,0.2
154,9.0,0.6,4338.0,4.991,1782.928,1522.776,0.199
155,9.0,0.65,4338.0,4.989,1780.622,1520.199,0.201
156,9.0,0.7000000000000001,4338.0,4.993,1780.985,1522.201,0.201
157,9.0,0.7500000000000001,4338.0,5.015,1780.702,1520.612,0.201
158,9.0,0.8000000000000002,4338.0,4.984,1780.802,1521.565,0.201
159,9.0,0.8500000000000002,4338.0,5.029,1780.79,1520.341,0.201
160,9.0,0.9000000000000002,4338.0,4.993,1777.25,1517.144,0.204
161,9.0,0.9500000000000003,4338.0,4.999,1777.196,1517.791,0.204
162,10.0,0.1,4338.0,3770179260622495.5,1770.769,1513.872,0.198
163,10.0,0.15000000000000002,4338.0,3751977605244488.5,1767.073,1511.67,0.201
164,10.0,0.2,4338.0,3708097990149674.5,1763.707,1507.501,0.204
165,10.0,0.25,4338.0,3828407686987461.0,1761.42,1507.593,0.206
166,10.0,0.3,4338.0,3979913428787359.5,1763.677,1507.96,0.204
167,10.0,0.35,4338.0,3713681106935153.0,1760.237,1506.865,0.207
168,10.0,0.39999999999999997,4338.0,3864199673508823.5,1757.704,1504.76,0.209
169,10.0,0.44999999999999996,4338.0,4011528294227575.0,1755.812,1502.995,0.211
170,10.0,0.49999999999999994,4338.0,4039001525273939.0,1755.201,1503.948,0.212
171,10.0,0.5499999999999999,4338.0,3968410789762513.5,1755.475,1503.325,0.211
172,10.0,0.6,4338.0,3933219091175113.0,1753.272,1502.025,0.213
173,10.0,0.65,4338.0,3998748309976837.0,1754.49,1502.177,0.212
174,10.0,0.7000000000000001,4338.0,4312063725910892.0,1753.444,1501.007,0.213
175,10.0,0.7500000000000001,4338.0,4190375703544776.5,1748.821,1497.438,0.217
176,10.0,0.8000000000000002,4338.0,4205564669174968.5,1749.093,1497.501,0.217
177,10.0,0.8500000000000002,4338.0,4191195208544384.0,1747.998,1496.029,0.218
178,10.0,0.9000000000000002,4338.0,4148432208209490.0,1748.742,1497.275,0.217
179,10.0,0.9500000000000003,4338.0,4146533381218130.0,1749.35,1497.82,0.217
