,split,queries_ratio,support,mape,rmse,mae,r2
0,1.0,0.1,4339.0,1.703,1771.842,1515.704,0.201
1,1.0,0.15000000000000002,4339.0,1.697,1770.22,1510.838,0.202
2,1.0,0.2,4339.0,1.697,1765.458,1507.527,0.206
3,1.0,0.25,4339.0,1.688,1759.377,1500.351,0.212
4,1.0,0.3,4339.0,1.684,1759.275,1501.729,0.212
5,1.0,0.35,4339.0,1.697,1759.322,1502.214,0.212
6,1.0,0.39999999999999997,4339.0,1.723,1759.954,1504.656,0.211
7,1.0,0.44999999999999996,4339.0,1.711,1759.634,1502.179,0.212
8,1.0,0.49999999999999994,4339.0,1.723,1759.821,1502.9,0.211
9,1.0,0.5499999999999999,4339.0,1.742,1760.462,1503.98,0.211
10,1.0,0.6,4339.0,1.744,1756.489,1500.715,0.214
11,1.0,0.65,4339.0,1.748,1758.748,1502.431,0.212
12,1.0,0.7000000000000001,4339.0,1.763,1756.636,1501.043,0.214
13,1.0,0.7500000000000001,4339.0,1.75,1752.684,1496.651,0.218
14,1.0,0.8000000000000002,4339.0,1.754,1752.555,1496.878,0.218
15,1.0,0.8500000000000002,4339.0,1.753,1749.162,1493.993,0.221
16,1.0,0.9000000000000002,4339.0,1.747,1747.439,1493.197,0.222
17,1.0,0.9500000000000003,4339.0,1.751,1747.952,1493.365,0.222
18,2.0,0.1,4339.0,3.062,1765.687,1514.978,0.21
19,2.0,0.15000000000000002,4339.0,3.101,1762.792,1512.425,0.213
20,2.0,0.2,4339.0,3.096,1762.934,1513.112,0.213
21,2.0,0.25,4339.0,3.14,1764.78,1513.043,0.211
22,2.0,0.3,4339.0,3.06,1762.719,1514.077,0.213
23,2.0,0.35,4339.0,3.101,1762.046,1512.038,0.213
24,2.0,0.39999999999999997,4339.0,3.051,1759.59,1507.814,0.216
25,2.0,0.44999999999999996,4339.0,3.096,1757.712,1504.209,0.217
26,2.0,0.49999999999999994,4339.0,3.086,1755.381,1502.317,0.219
27,2.0,0.5499999999999999,4339.0,3.104,1751.964,1498.893,0.222
28,2.0,0.6,4339.0,3.11,1755.624,1502.899,0.219
29,2.0,0.65,4339.0,3.088,1752.183,1499.316,0.222
30,2.0,0.7000000000000001,4339.0,3.082,1754.485,1502.057,0.22
31,2.0,0.7500000000000001,4339.0,3.108,1752.559,1500.383,0.222
32,2.0,0.8000000000000002,4339.0,3.125,1750.334,1497.256,0.224
33,2.0,0.8500000000000002,4339.0,3.117,1750.178,1498.264,0.224
