,split,queries_ratio,support,mape,rmse,mae,r2
0,1.0,0.1,4339.0,1.766,1765.896,1504.179,0.206
1,1.0,0.15000000000000002,4339.0,1.778,1764.01,1502.951,0.208
2,1.0,0.2,4339.0,1.779,1763.168,1507.083,0.208
3,1.0,0.25,4339.0,1.771,1760.75,1503.55,0.211
4,1.0,0.3,4339.0,1.775,1757.998,1503.437,0.213
5,1.0,0.35,4339.0,1.777,1752.662,1500.976,0.218
6,1.0,0.39999999999999997,4339.0,1.774,1756.36,1502.183,0.215
7,1.0,0.44999999999999996,4339.0,1.779,1755.1,1501.738,0.216
8,1.0,0.49999999999999994,4339.0,1.785,1756.074,1502.354,0.215
9,1.0,0.5499999999999999,4339.0,1.786,1754.499,1501.104,0.216
10,1.0,0.6,4339.0,1.787,1752.263,1498.907,0.218
11,1.0,0.65,4339.0,1.768,1749.215,1495.532,0.221
12,1.0,0.7000000000000001,4339.0,1.76,1747.766,1493.339,0.222
13,1.0,0.7500000000000001,4339.0,1.757,1749.668,1495.692,0.22
14,1.0,0.8000000000000002,4339.0,1.766,1748.388,1495.14,0.222
15,1.0,0.8500000000000002,4339.0,1.754,1746.526,1492.885,0.223
16,1.0,0.9000000000000002,4339.0,1.745,1746.052,1492.011,0.224
17,1.0,0.9500000000000003,4339.0,1.743,1743.75,1489.022,0.226
18,2.0,0.1,4339.0,3.056,1774.912,1513.737,0.202
19,2.0,0.15000000000000002,4339.0,3.015,1774.2,1514.05,0.203
20,2.0,0.2,4339.0,2.999,1768.547,1510.11,0.208
21,2.0,0.25,4339.0,2.976,1767.409,1508.336,0.209
22,2.0,0.3,4339.0,2.943,1765.875,1508.765,0.21
23,2.0,0.35,4339.0,2.937,1762.575,1506.166,0.213
24,2.0,0.39999999999999997,4339.0,3.0,1764.099,1507.363,0.212
25,2.0,0.44999999999999996,4339.0,2.924,1762.681,1506.601,0.213
26,2.0,0.49999999999999994,4339.0,2.963,1763.25,1507.183,0.212
27,2.0,0.5499999999999999,4339.0,2.964,1761.477,1506.336,0.214
28,2.0,0.6,4339.0,2.989,1760.857,1508.407,0.214
29,2.0,0.65,4339.0,2.939,1759.137,1504.867,0.216
30,2.0,0.7000000000000001,4339.0,3.036,1753.517,1501.67,0.221
31,2.0,0.7500000000000001,4339.0,3.03,1750.471,1498.24,0.224
32,2.0,0.8000000000000002,4339.0,3.02,1749.311,1495.195,0.225
33,2.0,0.8500000000000002,4339.0,3.068,1747.933,1494.165,0.226
34,2.0,0.9000000000000002,4339.0,3.099,1748.809,1496.756,0.225
35,2.0,0.9500000000000003,4339.0,3.07,1746.531,1494.308,0.227
36,3.0,0.1,4339.0,1.464,1777.348,1526.345,0.204
37,3.0,0.15000000000000002,4339.0,1.459,1778.275,1527.159,0.203
38,3.0,0.2,4339.0,1.454,1778.574,1526.987,0.203
39,3.0,0.25,4339.0,1.451,1780.881,1528.18,0.201
40,3.0,0.3,4339.0,1.445,1778.609,1524.959,0.203
