,support,mape,rmse,mae,r2
train,35139.6,948526414823922.8,1730.3494999999998,1480.3052,0.2468
cv,4338.3,858700939043534.8,1763.3673,1508.5378,0.2131
unobserved,4821.0,2.7209999999999996,1752.1991000000003,1499.2947,0.21480000000000002
