,support,mape,rmse,mae,r2
train,19744.7,0.4159,1904500.264,1259746.5942,0.8671
cv,2742.3,0.4431,2681645.8057999997,1458033.2099999997,0.6885
unobserved,3048.0,0.4646,2558343.4095,1450204.5241,0.6717000000000001
