,support,mape,rmse,mae,r2
train,22212.7,0.3955,1852647.6671,1202178.8265,0.8634000000000001
cv,2742.3,0.4373,2662789.2087999997,1429452.5224999997,0.6928
unobserved,3048.0,0.4586000000000001,2549226.6947999997,1422019.9604,0.6742
