,support,mape,rmse,mae,r2
train,23446.7,0.3627999999999999,1763882.6272999998,1122174.7699,0.8649000000000001
cv,2742.3,0.44000000000000006,2689837.6632,1445757.0247,0.6865
unobserved,3048.0,0.4596000000000001,2582227.0986,1434957.0093,0.6658
