,support,mape,rmse,mae,r2
train,23446.7,0.3619,1772108.1087000002,1127397.4351,0.8686999999999999
cv,2742.3,0.4367,2662848.8320000004,1430442.5812,0.6925
unobserved,3048.0,0.458,2550087.3966999995,1419983.3403999999,0.6738000000000001
