,support,mape,rmse,mae,r2
train,19744.7,0.33320000000000005,1715113.0758000002,1082279.6037,0.8837999999999999
cv,2742.3,0.4497,2723127.325,1470717.0215,0.6784
unobserved,3048.0,0.471,2640879.6163,1470033.1696000001,0.6500999999999999
