,support,mape,rmse,mae,r2
train,20978.7,0.3628,1749632.3961999998,1119461.5825,0.8696999999999999
cv,2742.3,0.43710000000000004,2684207.3726000004,1436295.2776,0.6880000000000001
unobserved,3048.0,0.4591000000000001,2573281.0017999997,1430154.1996000004,0.6679999999999999
