,support,mape,rmse,mae,r2
train,20978.7,0.40479999999999994,1872079.6509,1226654.0012,0.8663000000000001
cv,2742.3,0.4408,2688252.1891,1447854.4786,0.6872
unobserved,3048.0,0.46209999999999996,2554618.6744000004,1435831.3159,0.6727
