,support,mape,rmse,mae,r2
train,23446.7,0.3829,1823077.7030000002,1172263.0712,0.8625
cv,2742.3,0.4364,2658525.1958000003,1427999.5866,0.6937
unobserved,3048.0,0.457,2538193.6262,1412314.5394,0.6769000000000001
