,support,mape,rmse,mae,r2
train,417.0,0.05550000000000001,2.3476,1.5418999999999998,0.9789
cv,92.7,0.18209999999999998,6.7963,4.9286,0.8302999999999999
unobserved,103.0,0.1851,7.390600000000001,5.1907000000000005,0.7994000000000001
