,support,mape,rmse,mae,r2
train,819.9,0.0508,2.22,1.4374999999999998,0.9819999999999999
cv,92.7,0.10550000000000001,4.4871,3.0105999999999997,0.9260999999999999
unobserved,103.0,0.10430000000000002,4.4654,3.1096,0.9267000000000001
