,support,mape,rmse,mae,r2
train,15046.4,0.15689999999999998,39820.82849999999,27351.3603,0.877
cv,1857.6,0.18069999999999997,48166.0977,32231.078699999995,0.8247
unobserved,2064.0,0.1819,46404.635,31564.258,0.8433999999999999
