,support,mape,rmse,mae,r2
train,606.9,0.014300000000000002,0.5085,0.29309999999999997,0.9972999999999999
cv,69.1,0.021599999999999998,0.7741,0.453,0.9935
unobserved,77.0,0.0268,0.844,0.5303000000000001,0.9939
