,support,mape,rmse,mae,r2
train,606.9,0.014400000000000001,0.5061,0.29029999999999995,0.9973000000000001
cv,69.1,0.0215,0.7869999999999999,0.4532,0.9933
unobserved,77.0,0.0273,0.8486,0.5373,0.994
