,support,mape,rmse,mae,r2
train,3611.7,4.5415,3775938.2785000005,2434391.25,0.7891000000000001
cv,401.3,7.878899999999999,7024610.0992,4739176.844699999,0.2652
unobserved,446.0,6.8003,7666704.7692,5141774.2081,0.1517
