,support,mape,rmse,mae,r2
train,559.9,0.021599999999999998,0.9871999999999999,0.6167,0.9890000000000001
cv,69.1,0.0324,1.3582,0.8988000000000002,0.9780999999999999
unobserved,77.0,0.03879999999999999,1.5974,1.0933000000000002,0.9739000000000001
