,support,mape,rmse,mae,r2
train,559.9,0.0226,1.0707,0.6584000000000001,0.9876999999999999
cv,69.1,0.033499999999999995,1.4221000000000001,0.9333,0.9759
unobserved,77.0,0.04039999999999999,1.6621000000000001,1.1384,0.9717
