,support,mape,rmse,mae,r2
train,16718.4,0.16210000000000002,41404.4281,28424.667199999996,0.8708
cv,1857.6,0.1814,47966.7177,32190.473700000002,0.826
unobserved,2064.0,0.1796,45834.50259999999,31155.1217,0.8471
