,support,mape,rmse,mae,r2
train,16718.4,0.16210000000000002,41409.956900000005,28431.985399999998,0.8705999999999999
cv,1857.6,0.1815,47989.0027,32198.4446,0.8259000000000001
unobserved,2064.0,0.1803,45994.524000000005,31203.537300000004,0.8460999999999999
