,support,mape,rmse,mae,r2
train,1134.2,0.0254,7268.7833,4245.6399,0.9895000000000002
cv,131.4,0.0928,27564.221999999998,16061.333799999999,0.8754
unobserved,146.0,0.08829999999999999,34270.567299999995,17075.8289,0.8283999999999999
