,support,mape,rmse,mae,r2
train,1002.6,0.2313,2937.2000999999996,1763.6029000000003,0.9414999999999999
cv,120.4,0.35760000000000003,4902.402400000001,2890.0305,0.819
unobserved,134.0,0.32710000000000006,4335.7510999999995,2818.1564999999996,0.9030999999999999
