,support,mape,rmse,mae,r2
train,4617.0,0.044,971.1682000000001,512.8642,0.991
cv,540.0,0.0506,1299.7006999999999,647.4745999999999,0.9834999999999999
unobserved,600.0,0.0501,1461.2243999999998,681.9101999999999,0.9777999999999999
