,support,mape,rmse,mae,r2
train,4617.0,0.043899999999999995,980.3596,521.3188,0.9911
cv,540.0,0.0502,1300.2768,643.204,0.9833999999999999
unobserved,600.0,0.0503,1468.0664000000002,682.8447,0.9777000000000001
