,support,mape,rmse,mae,r2
train,590.9,0.005099999999999999,0.1485,0.11190000000000003,1.0
cv,69.1,0.0121,0.3645,0.2529,0.9986
unobserved,77.0,0.014700000000000001,0.4723,0.28829999999999995,0.9979999999999999
