,support,mape,rmse,mae,r2
train,4496.0,0.043899999999999995,990.0988,523.9551,0.9911
cv,540.0,0.0507,1298.1414,642.2861,0.9836
unobserved,600.0,0.0503,1466.1372999999999,680.8239000000001,0.9776999999999999
