,support,mape,rmse,mae,r2
train,4496.0,0.044,998.1403999999999,529.9284,0.991
cv,540.0,0.0505,1304.6939,644.1367,0.9833999999999999
unobserved,600.0,0.0506,1483.9894,684.3927,0.9772000000000001
