,split,queries_ratio,support,mape,rmse,mae,r2
0,1.0,0.1,121.0,0.334,5448.622,3187.199,0.721
1,1.0,0.15000000000000002,121.0,0.342,4563.537,2742.218,0.804
2,1.0,0.2,121.0,0.253,4245.41,2128.815,0.83
3,1.0,0.25,121.0,0.282,4556.32,2353.14,0.805
4,1.0,0.3,121.0,0.232,4388.595,2158.989,0.819
5,1.0,0.35,121.0,0.207,4356.781,2084.868,0.821
6,1.0,0.39999999999999997,121.0,0.205,4398.601,2058.155,0.818
7,1.0,0.44999999999999996,121.0,0.223,4296.874,2115.187,0.826
8,1.0,0.49999999999999994,121.0,0.22,4416.445,2121.954,0.816
9,1.0,0.5499999999999999,121.0,0.222,4451.795,2147.404,0.813
10,1.0,0.6,121.0,0.247,4529.436,2280.576,0.807
11,1.0,0.65,121.0,0.256,4589.519,2307.384,0.802
12,1.0,0.7000000000000001,121.0,0.259,4453.611,2273.449,0.813
13,1.0,0.7500000000000001,121.0,0.248,4475.805,2236.863,0.811
14,1.0,0.8000000000000002,121.0,0.237,4438.437,2222.983,0.815
15,1.0,0.8500000000000002,121.0,0.268,4464.616,2275.705,0.812
16,1.0,0.9000000000000002,121.0,0.295,4430.661,2364.266,0.815
17,1.0,0.9500000000000003,121.0,0.299,4475.168,2385.003,0.811
18,2.0,0.1,121.0,0.528,6240.236,4322.906,0.77
19,2.0,0.15000000000000002,121.0,0.352,5058.646,3013.04,0.849
20,2.0,0.2,121.0,0.32,4956.977,2708.126,0.855
21,2.0,0.25,121.0,0.294,4632.454,2445.51,0.873
22,2.0,0.3,121.0,0.271,4631.504,2311.574,0.873
23,2.0,0.35,121.0,0.264,4541.732,2237.222,0.878
24,2.0,0.39999999999999997,121.0,0.237,4407.054,2116.744,0.885
25,2.0,0.44999999999999996,121.0,0.223,4413.641,1961.793,0.885
26,2.0,0.49999999999999994,121.0,0.244,4409.655,2169.271,0.885
27,2.0,0.5499999999999999,121.0,0.274,4387.921,2155.244,0.886
28,2.0,0.6,121.0,0.222,4444.273,2123.813,0.883
29,2.0,0.65,121.0,0.234,4415.658,2161.716,0.885
30,2.0,0.7000000000000001,121.0,0.225,4439.77,2133.106,0.884
31,2.0,0.7500000000000001,121.0,0.207,4408.719,2058.43,0.885
32,2.0,0.8000000000000002,121.0,0.214,4427.859,2126.718,0.884
33,2.0,0.8500000000000002,121.0,0.221,4449.806,2148.428,0.883
34,2.0,0.9000000000000002,121.0,0.215,4442.862,2189.189,0.884
35,2.0,0.9500000000000003,121.0,0.213,4432.235,2156.46,0.884
36,3.0,0.1,121.0,0.487,5670.035,3686.794,0.774
37,3.0,0.15000000000000002,121.0,0.371,5026.719,3210.329,0.823
38,3.0,0.2,121.0,0.233,4587.458,2420.72,0.852
39,3.0,0.25,121.0,0.239,4455.542,2438.16,0.861
40,3.0,0.3,121.0,0.201,4345.959,2111.604,0.867
41,3.0,0.35,121.0,0.195,4147.377,1997.554,0.879
42,3.0,0.39999999999999997,121.0,0.21,4289.139,2107.162,0.871
43,3.0,0.44999999999999996,121.0,0.232,4347.197,2173.125,0.867
44,3.0,0.49999999999999994,121.0,0.202,4286.718,2093.542,0.871
45,3.0,0.5499999999999999,121.0,0.179,4171.68,1947.433,0.878
46,3.0,0.6,121.0,0.176,4188.17,1963.394,0.877
47,3.0,0.65,121.0,0.203,4242.299,2067.296,0.874
48,3.0,0.7000000000000001,121.0,0.221,4303.744,2044.51,0.87
49,3.0,0.7500000000000001,121.0,0.224,4339.132,2139.049,0.868
50,3.0,0.8000000000000002,121.0,0.224,4317.216,2110.177,0.869
51,3.0,0.8500000000000002,121.0,0.252,4308.805,2152.305,0.87
52,3.0,0.9000000000000002,121.0,0.249,4381.759,2210.983,0.865
53,3.0,0.9500000000000003,121.0,0.258,4293.151,2250.197,0.871
54,4.0,0.1,121.0,0.331,4239.261,2417.095,0.831
55,4.0,0.15000000000000002,121.0,0.274,4122.285,2271.899,0.84
56,4.0,0.2,121.0,0.163,3946.671,1994.507,0.853
57,4.0,0.25,121.0,0.171,4079.189,2157.071,0.843
58,4.0,0.3,121.0,0.169,3843.89,1973.308,0.861
59,4.0,0.35,121.0,0.174,3836.269,1962.332,0.861
60,4.0,0.39999999999999997,121.0,0.159,3943.88,1893.744,0.854
61,4.0,0.44999999999999996,121.0,0.177,3949.672,2010.165,0.853
62,4.0,0.49999999999999994,121.0,0.166,3909.579,1948.885,0.856
63,4.0,0.5499999999999999,121.0,0.188,3882.864,1940.983,0.858
