,split,queries_ratio,support,mape,rmse,mae,r2
0,1.0,0.1,121.0,0.614,5683.263,3759.842,0.696
1,1.0,0.15000000000000002,121.0,0.516,4890.661,3255.4,0.775
2,1.0,0.2,121.0,0.313,4470.926,2515.417,0.812
3,1.0,0.25,121.0,0.311,4530.588,2481.973,0.807
4,1.0,0.3,121.0,0.315,4184.553,2247.894,0.835
5,1.0,0.35,121.0,0.302,4447.616,2309.952,0.814
6,1.0,0.39999999999999997,121.0,0.282,4422.962,2190.683,0.816
7,1.0,0.44999999999999996,121.0,0.261,4322.438,2126.645,0.824
8,1.0,0.49999999999999994,121.0,0.288,4367.236,2285.89,0.82
9,1.0,0.5499999999999999,121.0,0.296,4610.284,2501.273,0.8
10,1.0,0.6,121.0,0.305,4584.5,2510.899,0.802
11,1.0,0.65,121.0,0.347,4569.868,2604.789,0.803
12,1.0,0.7000000000000001,121.0,0.329,4589.576,2546.235,0.802
13,1.0,0.7500000000000001,121.0,0.315,4535.918,2484.924,0.806
14,1.0,0.8000000000000002,121.0,0.33,4478.995,2495.581,0.811
15,1.0,0.8500000000000002,121.0,0.32,4433.309,2449.291,0.815
16,1.0,0.9000000000000002,121.0,0.313,4439.368,2416.689,0.814
17,1.0,0.9500000000000003,121.0,0.306,4382.678,2403.245,0.819
18,2.0,0.1,121.0,0.681,6094.063,4138.327,0.781
19,2.0,0.15000000000000002,121.0,0.298,5047.846,2805.571,0.85
20,2.0,0.2,121.0,0.308,4956.407,2736.925,0.855
21,2.0,0.25,121.0,0.294,4886.549,2666.583,0.859
22,2.0,0.3,121.0,0.287,4855.132,2636.141,0.861
23,2.0,0.35,121.0,0.246,4695.552,2420.212,0.87
24,2.0,0.39999999999999997,121.0,0.226,4598.184,2226.716,0.875
25,2.0,0.44999999999999996,121.0,0.22,4593.538,2184.701,0.876
26,2.0,0.49999999999999994,121.0,0.231,4597.989,2229.394,0.875
27,2.0,0.5499999999999999,121.0,0.23,4644.295,2335.383,0.873
28,2.0,0.6,121.0,0.222,4565.379,2220.517,0.877
29,2.0,0.65,121.0,0.24,4533.587,2268.37,0.879
30,2.0,0.7000000000000001,121.0,0.238,4553.05,2297.62,0.878
31,2.0,0.7500000000000001,121.0,0.266,4526.87,2389.812,0.879
32,2.0,0.8000000000000002,121.0,0.277,4463.528,2401.424,0.882
