,split,queries_ratio,support,mape,rmse,mae,r2
0,1.0,0.1,121.0,0.282,5104.342,2972.226,0.755
1,1.0,0.15000000000000002,121.0,0.255,4527.468,2401.507,0.807
2,1.0,0.2,121.0,0.228,4259.885,2105.31,0.829
3,1.0,0.25,121.0,0.196,4158.519,1967.662,0.837
4,1.0,0.3,121.0,0.232,4195.936,2112.35,0.834
5,1.0,0.35,121.0,0.23,4180.167,2032.541,0.836
6,1.0,0.39999999999999997,121.0,0.22,4297.23,2054.155,0.826
7,1.0,0.44999999999999996,121.0,0.256,4543.189,2295.794,0.806
8,1.0,0.49999999999999994,121.0,0.249,4488.74,2219.74,0.81
9,1.0,0.5499999999999999,121.0,0.26,4588.647,2328.727,0.802
10,1.0,0.6,121.0,0.266,4493.002,2367.998,0.81
11,1.0,0.65,121.0,0.276,4421.383,2315.52,0.816
12,1.0,0.7000000000000001,121.0,0.272,4402.727,2310.311,0.818
13,1.0,0.7500000000000001,121.0,0.268,4408.866,2290.786,0.817
14,1.0,0.8000000000000002,121.0,0.26,4361.368,2290.023,0.821
15,1.0,0.8500000000000002,121.0,0.302,4358.17,2371.465,0.821
16,1.0,0.9000000000000002,121.0,0.29,4345.755,2339.391,0.822
17,1.0,0.9500000000000003,121.0,0.29,4315.284,2328.835,0.825
18,2.0,0.1,121.0,0.505,5552.317,3351.704,0.818
19,2.0,0.15000000000000002,121.0,0.333,4635.96,2568.464,0.873
20,2.0,0.2,121.0,0.325,4704.804,2458.082,0.869
21,2.0,0.25,121.0,0.235,4725.133,2284.405,0.868
22,2.0,0.3,121.0,0.248,4776.269,2310.211,0.865
23,2.0,0.35,121.0,0.278,4827.795,2345.708,0.863
24,2.0,0.39999999999999997,121.0,0.268,4689.623,2232.794,0.87
25,2.0,0.44999999999999996,121.0,0.245,4618.839,2181.837,0.874
26,2.0,0.49999999999999994,121.0,0.255,4657.12,2228.029,0.872
27,2.0,0.5499999999999999,121.0,0.247,4519.256,2150.022,0.88
28,2.0,0.6,121.0,0.265,4596.94,2241.188,0.875
29,2.0,0.65,121.0,0.25,4686.993,2233.735,0.87
30,2.0,0.7000000000000001,121.0,0.248,4629.713,2236.04,0.874
31,2.0,0.7500000000000001,121.0,0.238,4476.372,2210.563,0.882
32,2.0,0.8000000000000002,121.0,0.233,4515.934,2219.727,0.88
33,2.0,0.8500000000000002,121.0,0.248,4533.949,2257.913,0.879
34,2.0,0.9000000000000002,121.0,0.266,4469.272,2324.316,0.882
35,2.0,0.9500000000000003,121.0,0.282,4524.534,2411.109,0.879
36,3.0,0.1,121.0,0.386,5468.91,3399.714,0.79
37,3.0,0.15000000000000002,121.0,0.401,4986.06,2951.685,0.825
38,3.0,0.2,121.0,0.347,4723.998,2643.871,0.843
39,3.0,0.25,121.0,0.298,4504.744,2496.693,0.857
40,3.0,0.3,121.0,0.309,4358.234,2260.747,0.867
41,3.0,0.35,121.0,0.277,4415.688,2198.695,0.863
42,3.0,0.39999999999999997,121.0,0.311,4421.968,2258.636,0.863
43,3.0,0.44999999999999996,121.0,0.308,4446.545,2261.227,0.861
44,3.0,0.49999999999999994,121.0,0.268,4426.305,2279.601,0.862
45,3.0,0.5499999999999999,121.0,0.248,4335.799,2053.993,0.868
46,3.0,0.6,121.0,0.261,4388.966,2162.17,0.865
47,3.0,0.65,121.0,0.243,4342.885,2059.481,0.868
48,3.0,0.7000000000000001,121.0,0.254,4395.986,2119.477,0.864
49,3.0,0.7500000000000001,121.0,0.249,4326.455,2049.46,0.869
50,3.0,0.8000000000000002,121.0,0.258,4409.77,2163.035,0.863
51,3.0,0.8500000000000002,121.0,0.284,4322.488,2258.715,0.869
52,3.0,0.9000000000000002,121.0,0.299,4371.381,2283.925,0.866
53,3.0,0.9500000000000003,121.0,0.316,4332.355,2271.867,0.868
54,4.0,0.1,121.0,0.234,4650.96,2837.205,0.796
55,4.0,0.15000000000000002,121.0,0.187,3814.575,1967.619,0.863
56,4.0,0.2,121.0,0.198,3773.931,1985.952,0.866
57,4.0,0.25,121.0,0.194,3978.402,2075.1,0.851
58,4.0,0.3,121.0,0.172,3903.897,1993.471,0.857
59,4.0,0.35,121.0,0.194,3906.223,2011.826,0.856
60,4.0,0.39999999999999997,121.0,0.179,3955.567,1987.127,0.853
61,4.0,0.44999999999999996,121.0,0.165,3814.959,1829.617,0.863
62,4.0,0.49999999999999994,121.0,0.174,3837.097,1951.503,0.861
63,4.0,0.5499999999999999,121.0,0.174,3749.876,1923.786,0.868
64,4.0,0.6,121.0,0.158,3791.774,1852.99,0.865
65,4.0,0.65,121.0,0.179,3667.705,1924.982,0.873
