,split,queries_ratio,support,mape,rmse,mae,r2
0,1.0,0.1,121.0,0.561,5503.359,3414.62,0.715
1,1.0,0.15000000000000002,121.0,0.338,4499.518,2479.219,0.809
2,1.0,0.2,121.0,0.247,4309.566,2090.348,0.825
3,1.0,0.25,121.0,0.293,4568.184,2252.564,0.804
4,1.0,0.3,121.0,0.261,4283.158,2215.655,0.827
5,1.0,0.35,121.0,0.26,4488.755,2238.066,0.81
6,1.0,0.39999999999999997,121.0,0.323,4403.56,2319.808,0.817
7,1.0,0.44999999999999996,121.0,0.259,4409.336,2236.789,0.817
8,1.0,0.49999999999999994,121.0,0.295,4551.649,2420.753,0.805
9,1.0,0.5499999999999999,121.0,0.292,4555.333,2432.334,0.805
10,1.0,0.6,121.0,0.282,4463.726,2308.227,0.812
11,1.0,0.65,121.0,0.306,4386.231,2361.363,0.819
12,1.0,0.7000000000000001,121.0,0.323,4511.704,2530.762,0.808
13,1.0,0.7500000000000001,121.0,0.311,4384.22,2442.647,0.819
14,1.0,0.8000000000000002,121.0,0.31,4451.217,2500.553,0.814
15,1.0,0.8500000000000002,121.0,0.331,4482.711,2594.478,0.811
16,1.0,0.9000000000000002,121.0,0.336,4383.245,2521.854,0.819
17,1.0,0.9500000000000003,121.0,0.336,4361.992,2523.189,0.821
18,2.0,0.1,121.0,0.329,4839.555,3102.661,0.862
19,2.0,0.15000000000000002,121.0,0.224,4460.083,2369.896,0.883
20,2.0,0.2,121.0,0.196,4490.282,2193.734,0.881
21,2.0,0.25,121.0,0.229,4541.473,2279.965,0.878
22,2.0,0.3,121.0,0.23,4692.724,2336.784,0.87
23,2.0,0.35,121.0,0.205,4594.762,2225.067,0.875
24,2.0,0.39999999999999997,121.0,0.238,4666.113,2268.675,0.872
25,2.0,0.44999999999999996,121.0,0.255,4565.933,2265.465,0.877
26,2.0,0.49999999999999994,121.0,0.238,4549.221,2240.192,0.878
27,2.0,0.5499999999999999,121.0,0.244,4499.541,2270.714,0.881
28,2.0,0.6,121.0,0.237,4405.479,2235.155,0.886
29,2.0,0.65,121.0,0.239,4441.434,2214.642,0.884
30,2.0,0.7000000000000001,121.0,0.243,4449.521,2255.148,0.883
31,2.0,0.7500000000000001,121.0,0.243,4454.673,2257.404,0.883
32,2.0,0.8000000000000002,121.0,0.245,4481.767,2293.463,0.882
33,2.0,0.8500000000000002,121.0,0.251,4477.178,2324.794,0.882
34,2.0,0.9000000000000002,121.0,0.248,4430.153,2304.367,0.884
35,2.0,0.9500000000000003,121.0,0.242,4373.892,2312.26,0.887
36,3.0,0.1,121.0,0.504,5685.956,3687.637,0.773
37,3.0,0.15000000000000002,121.0,0.281,4896.338,2715.086,0.832
38,3.0,0.2,121.0,0.269,4492.461,2385.98,0.858
39,3.0,0.25,121.0,0.202,4445.852,2187.5,0.861
40,3.0,0.3,121.0,0.2,4267.812,1995.044,0.872
41,3.0,0.35,121.0,0.196,4283.659,1988.924,0.871
42,3.0,0.39999999999999997,121.0,0.224,4286.142,2093.574,0.871
43,3.0,0.44999999999999996,121.0,0.23,4362.412,2187.348,0.866
44,3.0,0.49999999999999994,121.0,0.216,4328.001,2055.394,0.868
45,3.0,0.5499999999999999,121.0,0.249,4382.856,2094.204,0.865
46,3.0,0.6,121.0,0.269,4436.75,2204.08,0.862
47,3.0,0.65,121.0,0.273,4460.044,2220.16,0.86
48,3.0,0.7000000000000001,121.0,0.288,4476.935,2304.872,0.859
49,3.0,0.7500000000000001,121.0,0.311,4552.725,2434.881,0.854
50,3.0,0.8000000000000002,121.0,0.292,4464.206,2341.836,0.86
51,3.0,0.8500000000000002,121.0,0.305,4372.334,2319.61,0.866
52,3.0,0.9000000000000002,121.0,0.286,4350.689,2259.803,0.867
53,3.0,0.9500000000000003,121.0,0.298,4340.602,2298.791,0.868
54,4.0,0.1,121.0,0.555,4851.52,3134.282,0.778
55,4.0,0.15000000000000002,121.0,0.358,4046.624,2385.778,0.846
56,4.0,0.2,121.0,0.252,3741.538,1975.751,0.868
57,4.0,0.25,121.0,0.243,3754.715,1990.037,0.867
58,4.0,0.3,121.0,0.225,3726.033,1981.998,0.869
59,4.0,0.35,121.0,0.257,3813.719,2001.077,0.863
60,4.0,0.39999999999999997,121.0,0.203,3699.673,1793.417,0.871
61,4.0,0.44999999999999996,121.0,0.202,3643.075,1826.425,0.875
62,4.0,0.49999999999999994,121.0,0.208,3476.145,1827.995,0.886
63,4.0,0.5499999999999999,121.0,0.198,3506.822,1773.538,0.884
64,4.0,0.6,121.0,0.21,3577.399,1992.563,0.88
65,4.0,0.65,121.0,0.241,3693.754,2075.694,0.872
66,4.0,0.7000000000000001,121.0,0.223,3694.641,2060.49,0.871
67,4.0,0.7500000000000001,121.0,0.238,3677.311,2147.538,0.873
68,4.0,0.8000000000000002,121.0,0.25,3655.299,2151.354,0.874
69,4.0,0.8500000000000002,121.0,0.256,3674.844,2156.998,0.873
70,4.0,0.9000000000000002,121.0,0.254,3708.447,2182.158,0.871
71,4.0,0.9500000000000003,121.0,0.252,3554.164,2136.765,0.881
72,5.0,0.1,120.0,0.373,5651.23,2946.222,0.701
73,5.0,0.15000000000000002,120.0,0.37,4792.739,2382.491,0.785
74,5.0,0.2,120.0,0.318,4709.612,2125.169,0.793
75,5.0,0.25,120.0,0.24,4599.857,1963.317,0.802
76,5.0,0.3,120.0,0.245,4648.686,1921.993,0.798
77,5.0,0.35,120.0,0.278,4678.935,2068.268,0.795
78,5.0,0.39999999999999997,120.0,0.275,4720.912,2064.103,0.792
79,5.0,0.44999999999999996,120.0,0.285,4671.642,2017.851,0.796
80,5.0,0.49999999999999994,120.0,0.351,4759.718,2228.684,0.788
81,5.0,0.5499999999999999,120.0,0.272,4713.313,2122.449,0.792
82,5.0,0.6,120.0,0.271,4717.48,2141.743,0.792
83,5.0,0.65,120.0,0.26,4725.674,2184.47,0.791
