,split,queries_ratio,support,mape,rmse,mae,r2
0,1.0,0.1,121.0,0.552,5786.171,3735.157,0.685
1,1.0,0.15000000000000002,121.0,0.365,4753.665,2811.984,0.787
2,1.0,0.2,121.0,0.277,4505.378,2344.388,0.809
3,1.0,0.25,121.0,0.223,4396.896,2111.786,0.818
4,1.0,0.3,121.0,0.246,4390.621,2228.726,0.819
5,1.0,0.35,121.0,0.233,4410.719,2116.221,0.817
6,1.0,0.39999999999999997,121.0,0.222,4407.202,2076.393,0.817
7,1.0,0.44999999999999996,121.0,0.22,4404.981,2052.078,0.817
8,1.0,0.49999999999999994,121.0,0.258,4435.772,2181.537,0.815
9,1.0,0.5499999999999999,121.0,0.241,4504.824,2164.091,0.809
10,1.0,0.6,121.0,0.249,4490.558,2187.391,0.81
11,1.0,0.65,121.0,0.263,4463.758,2261.219,0.812
12,1.0,0.7000000000000001,121.0,0.278,4338.565,2272.158,0.823
13,1.0,0.7500000000000001,121.0,0.299,4454.961,2376.75,0.813
14,1.0,0.8000000000000002,121.0,0.316,4372.127,2339.078,0.82
15,1.0,0.8500000000000002,121.0,0.332,4333.072,2403.236,0.823
16,1.0,0.9000000000000002,121.0,0.349,4496.282,2551.452,0.81
17,1.0,0.9500000000000003,121.0,0.333,4466.084,2507.609,0.812
18,2.0,0.1,121.0,0.547,5794.533,4058.541,0.802
19,2.0,0.15000000000000002,121.0,0.447,5314.353,3286.52,0.833
20,2.0,0.2,121.0,0.389,5242.194,3085.897,0.838
21,2.0,0.25,121.0,0.311,5035.237,2859.861,0.85
22,2.0,0.3,121.0,0.281,4843.301,2668.265,0.862
23,2.0,0.35,121.0,0.263,4717.49,2448.497,0.869
24,2.0,0.39999999999999997,121.0,0.253,4591.098,2299.931,0.876
25,2.0,0.44999999999999996,121.0,0.283,4710.327,2417.873,0.869
26,2.0,0.49999999999999994,121.0,0.264,4533.893,2264.615,0.879
27,2.0,0.5499999999999999,121.0,0.241,4523.783,2256.648,0.879
28,2.0,0.6,121.0,0.248,4562.242,2306.465,0.877
29,2.0,0.65,121.0,0.247,4467.048,2353.596,0.882
30,2.0,0.7000000000000001,121.0,0.246,4428.521,2261.932,0.884
31,2.0,0.7500000000000001,121.0,0.24,4459.159,2285.626,0.883
32,2.0,0.8000000000000002,121.0,0.252,4489.342,2335.497,0.881
33,2.0,0.8500000000000002,121.0,0.233,4411.708,2246.803,0.885
34,2.0,0.9000000000000002,121.0,0.245,4453.578,2340.056,0.883
35,2.0,0.9500000000000003,121.0,0.283,4470.5,2414.694,0.882
36,3.0,0.1,121.0,0.268,5688.946,3180.534,0.773
37,3.0,0.15000000000000002,121.0,0.251,4494.134,2379.514,0.858
38,3.0,0.2,121.0,0.202,4390.455,2041.633,0.865
39,3.0,0.25,121.0,0.211,4415.436,2145.166,0.863
40,3.0,0.3,121.0,0.221,4432.592,2113.328,0.862
41,3.0,0.35,121.0,0.224,4403.044,2030.63,0.864
42,3.0,0.39999999999999997,121.0,0.182,4310.397,1839.213,0.87
43,3.0,0.44999999999999996,121.0,0.162,4227.634,1764.839,0.874
44,3.0,0.49999999999999994,121.0,0.173,4300.612,1905.185,0.87
45,3.0,0.5499999999999999,121.0,0.199,4363.998,1947.488,0.866
46,3.0,0.6,121.0,0.221,4341.76,2033.244,0.868
47,3.0,0.65,121.0,0.221,4379.007,2075.722,0.865
48,3.0,0.7000000000000001,121.0,0.228,4383.616,2044.075,0.865
49,3.0,0.7500000000000001,121.0,0.25,4431.952,2144.334,0.862
50,3.0,0.8000000000000002,121.0,0.277,4387.422,2245.926,0.865
51,3.0,0.8500000000000002,121.0,0.281,4421.814,2274.697,0.863
52,3.0,0.9000000000000002,121.0,0.293,4404.89,2294.723,0.864
53,3.0,0.9500000000000003,121.0,0.302,4394.931,2389.718,0.864
54,4.0,0.1,121.0,0.358,5084.651,3217.293,0.757
55,4.0,0.15000000000000002,121.0,0.297,4489.488,2607.312,0.81
56,4.0,0.2,121.0,0.2,3740.843,1944.071,0.868
57,4.0,0.25,121.0,0.217,3812.026,1931.019,0.863
58,4.0,0.3,121.0,0.187,3876.249,1982.301,0.859
59,4.0,0.35,121.0,0.202,3802.031,2066.339,0.864
60,4.0,0.39999999999999997,121.0,0.201,3861.985,2100.292,0.86
61,4.0,0.44999999999999996,121.0,0.201,3762.691,1993.231,0.867
62,4.0,0.49999999999999994,121.0,0.243,3826.584,2117.694,0.862
63,4.0,0.5499999999999999,121.0,0.192,3772.282,1925.72,0.866
64,4.0,0.6,121.0,0.238,3765.968,2068.761,0.866
65,4.0,0.65,121.0,0.258,3727.641,2064.945,0.869
66,4.0,0.7000000000000001,121.0,0.246,3639.404,2079.899,0.875
67,4.0,0.7500000000000001,121.0,0.243,3646.82,2116.897,0.875
68,4.0,0.8000000000000002,121.0,0.228,3549.875,2015.729,0.881
69,4.0,0.8500000000000002,121.0,0.243,3516.975,2009.589,0.884
70,4.0,0.9000000000000002,121.0,0.242,3493.729,2025.395,0.885
71,4.0,0.9500000000000003,121.0,0.277,3658.517,2245.437,0.874
72,5.0,0.1,120.0,0.274,5147.098,2678.957,0.752
73,5.0,0.15000000000000002,120.0,0.29,5038.843,2468.382,0.763
74,5.0,0.2,120.0,0.248,4854.679,2117.339,0.78
75,5.0,0.25,120.0,0.202,4783.255,1989.482,0.786
76,5.0,0.3,120.0,0.215,4714.328,1953.844,0.792
77,5.0,0.35,120.0,0.213,4470.474,1944.288,0.813
