,split,queries_ratio,support,mape,rmse,mae,r2
0,1.0,0.1,121.0,0.366,4691.677,2634.442,0.793
1,1.0,0.15000000000000002,121.0,0.264,4407.515,2270.926,0.817
2,1.0,0.2,121.0,0.27,4547.893,2271.797,0.805
3,1.0,0.25,121.0,0.242,4548.195,2163.147,0.805
4,1.0,0.3,121.0,0.224,4526.802,2152.249,0.807
5,1.0,0.35,121.0,0.302,4554.617,2325.618,0.805
6,1.0,0.39999999999999997,121.0,0.306,4487.283,2325.759,0.81
7,1.0,0.44999999999999996,121.0,0.273,4355.264,2201.517,0.821
8,1.0,0.49999999999999994,121.0,0.266,4348.018,2125.373,0.822
9,1.0,0.5499999999999999,121.0,0.293,4437.971,2326.487,0.815
10,1.0,0.6,121.0,0.307,4686.745,2552.575,0.793
11,1.0,0.65,121.0,0.303,4512.128,2510.397,0.808
12,1.0,0.7000000000000001,121.0,0.296,4391.339,2449.176,0.818
13,1.0,0.7500000000000001,121.0,0.296,4413.705,2426.313,0.817
14,1.0,0.8000000000000002,121.0,0.329,4468.014,2521.005,0.812
15,1.0,0.8500000000000002,121.0,0.336,4307.195,2452.431,0.825
16,1.0,0.9000000000000002,121.0,0.345,4406.805,2499.794,0.817
17,1.0,0.9500000000000003,121.0,0.342,4382.5,2493.695,0.819
18,2.0,0.1,121.0,0.45,5143.305,3240.797,0.844
19,2.0,0.15000000000000002,121.0,0.336,4753.989,2599.952,0.867
20,2.0,0.2,121.0,0.269,4656.049,2355.453,0.872
21,2.0,0.25,121.0,0.244,4826.462,2411.878,0.863
22,2.0,0.3,121.0,0.242,4725.596,2295.392,0.868
23,2.0,0.35,121.0,0.237,4560.823,2250.719,0.877
24,2.0,0.39999999999999997,121.0,0.232,4588.019,2190.216,0.876
25,2.0,0.44999999999999996,121.0,0.234,4543.232,2183.094,0.878
26,2.0,0.49999999999999994,121.0,0.233,4398.469,2124.539,0.886
27,2.0,0.5499999999999999,121.0,0.233,4523.005,2177.428,0.879
28,2.0,0.6,121.0,0.229,4486.576,2167.941,0.881
29,2.0,0.65,121.0,0.228,4438.825,2145.234,0.884
30,2.0,0.7000000000000001,121.0,0.247,4422.67,2249.684,0.885
31,2.0,0.7500000000000001,121.0,0.236,4495.849,2216.089,0.881
32,2.0,0.8000000000000002,121.0,0.26,4551.681,2297.778,0.878
33,2.0,0.8500000000000002,121.0,0.235,4385.376,2184.498,0.887
34,2.0,0.9000000000000002,121.0,0.234,4417.551,2261.659,0.885
35,2.0,0.9500000000000003,121.0,0.24,4435.93,2308.809,0.884
36,3.0,0.1,121.0,0.376,4862.068,2681.157,0.834
37,3.0,0.15000000000000002,121.0,0.421,4656.657,2498.477,0.848
38,3.0,0.2,121.0,0.274,4294.486,2019.185,0.87
39,3.0,0.25,121.0,0.218,4298.059,1871.621,0.87
40,3.0,0.3,121.0,0.247,4262.219,1839.364,0.872
41,3.0,0.35,121.0,0.248,4239.14,1962.489,0.874
42,3.0,0.39999999999999997,121.0,0.286,4260.128,2031.025,0.873
43,3.0,0.44999999999999996,121.0,0.289,4327.536,2087.237,0.868
44,3.0,0.49999999999999994,121.0,0.29,4352.446,2061.62,0.867
45,3.0,0.5499999999999999,121.0,0.326,4303.964,2265.385,0.87
46,3.0,0.6,121.0,0.311,4331.643,2207.346,0.868
47,3.0,0.65,121.0,0.336,4485.366,2413.276,0.859
48,3.0,0.7000000000000001,121.0,0.318,4394.89,2307.961,0.864
49,3.0,0.7500000000000001,121.0,0.34,4466.467,2344.0,0.86
50,3.0,0.8000000000000002,121.0,0.329,4429.021,2305.79,0.862
51,3.0,0.8500000000000002,121.0,0.341,4536.957,2440.567,0.855
52,3.0,0.9000000000000002,121.0,0.332,4487.487,2406.92,0.859
53,3.0,0.9500000000000003,121.0,0.336,4417.214,2349.938,0.863
54,4.0,0.1,121.0,0.442,4996.836,3207.371,0.765
55,4.0,0.15000000000000002,121.0,0.291,3944.592,2084.029,0.854
56,4.0,0.2,121.0,0.25,4027.117,2099.702,0.847
57,4.0,0.25,121.0,0.203,3816.552,1833.917,0.863
58,4.0,0.3,121.0,0.221,3803.724,1859.379,0.864
59,4.0,0.35,121.0,0.219,3834.769,1866.177,0.862
60,4.0,0.39999999999999997,121.0,0.226,3807.805,1909.869,0.864
61,4.0,0.44999999999999996,121.0,0.194,3832.023,1865.63,0.862
62,4.0,0.49999999999999994,121.0,0.287,3919.713,2169.485,0.855
63,4.0,0.5499999999999999,121.0,0.243,3889.542,2075.883,0.858
64,4.0,0.6,121.0,0.198,3790.576,1940.694,0.865
65,4.0,0.65,121.0,0.195,3764.273,1926.377,0.867
66,4.0,0.7000000000000001,121.0,0.208,3625.892,1960.122,0.876
67,4.0,0.7500000000000001,121.0,0.202,3565.633,1905.129,0.88
68,4.0,0.8000000000000002,121.0,0.228,3556.504,2121.259,0.881
69,4.0,0.8500000000000002,121.0,0.238,3620.299,2121.599,0.877
