,split,queries_ratio,support,mape,rmse,mae,r2
0,1.0,0.1,121.0,0.574,5483.869,3204.096,0.717
1,1.0,0.15000000000000002,121.0,0.582,5177.832,2884.242,0.748
2,1.0,0.2,121.0,0.39,4598.794,2442.11,0.801
3,1.0,0.25,121.0,0.284,4434.705,2216.248,0.815
4,1.0,0.3,121.0,0.301,4633.681,2360.272,0.798
5,1.0,0.35,121.0,0.307,4571.734,2443.149,0.803
6,1.0,0.39999999999999997,121.0,0.259,4605.569,2347.342,0.8
7,1.0,0.44999999999999996,121.0,0.264,4592.897,2314.487,0.801
8,1.0,0.49999999999999994,121.0,0.29,4581.283,2425.024,0.802
9,1.0,0.5499999999999999,121.0,0.344,4636.658,2523.752,0.798
10,1.0,0.6,121.0,0.312,4593.621,2492.04,0.801
11,1.0,0.65,121.0,0.319,4535.023,2515.1,0.806
12,1.0,0.7000000000000001,121.0,0.31,4407.947,2395.649,0.817
13,1.0,0.7500000000000001,121.0,0.322,4487.386,2491.639,0.81
14,1.0,0.8000000000000002,121.0,0.325,4454.977,2494.22,0.813
15,1.0,0.8500000000000002,121.0,0.339,4486.641,2498.934,0.811
16,1.0,0.9000000000000002,121.0,0.349,4492.878,2548.438,0.81
17,1.0,0.9500000000000003,121.0,0.333,4351.421,2492.812,0.822
18,2.0,0.1,121.0,0.501,6660.091,3893.164,0.738
19,2.0,0.15000000000000002,121.0,0.325,4927.086,2569.105,0.857
20,2.0,0.2,121.0,0.24,4763.309,2173.583,0.866
21,2.0,0.25,121.0,0.241,4719.871,2239.208,0.869
22,2.0,0.3,121.0,0.232,4744.072,2255.293,0.867
23,2.0,0.35,121.0,0.228,4660.742,2246.137,0.872
24,2.0,0.39999999999999997,121.0,0.22,4540.562,2159.246,0.878
25,2.0,0.44999999999999996,121.0,0.241,4576.65,2201.087,0.876
26,2.0,0.49999999999999994,121.0,0.237,4602.086,2238.658,0.875
27,2.0,0.5499999999999999,121.0,0.319,4855.956,2447.324,0.861
28,2.0,0.6,121.0,0.296,4675.885,2434.219,0.871
29,2.0,0.65,121.0,0.293,4638.313,2463.295,0.873
30,2.0,0.7000000000000001,121.0,0.302,4576.519,2470.31,0.876
