,split,queries_ratio,support,mape,rmse,mae,r2
0,1.0,0.1,121.0,0.323,4357.143,2335.904,0.821
1,1.0,0.15000000000000002,121.0,0.368,4211.975,2218.682,0.833
2,1.0,0.2,121.0,0.27,4120.41,1955.321,0.84
3,1.0,0.25,121.0,0.253,4080.921,1905.705,0.843
4,1.0,0.3,121.0,0.278,4265.872,2260.31,0.829
5,1.0,0.35,121.0,0.301,4338.78,2250.514,0.823
6,1.0,0.39999999999999997,121.0,0.306,4233.186,2259.801,0.831
7,1.0,0.44999999999999996,121.0,0.334,4400.609,2530.619,0.818
8,1.0,0.49999999999999994,121.0,0.321,4360.675,2552.012,0.821
9,1.0,0.5499999999999999,121.0,0.307,4330.819,2507.286,0.823
10,1.0,0.6,121.0,0.318,4341.102,2573.339,0.823
11,1.0,0.65,121.0,0.306,4268.266,2461.866,0.829
12,1.0,0.7000000000000001,121.0,0.349,4282.637,2539.335,0.827
13,1.0,0.7500000000000001,121.0,0.332,4324.231,2517.169,0.824
14,1.0,0.8000000000000002,121.0,0.363,4438.063,2622.84,0.815
15,1.0,0.8500000000000002,121.0,0.347,4445.502,2575.588,0.814
16,1.0,0.9000000000000002,121.0,0.369,4407.335,2631.856,0.817
17,1.0,0.9500000000000003,121.0,0.358,4407.166,2586.058,0.817
18,2.0,0.1,121.0,0.415,5190.324,3180.417,0.841
19,2.0,0.15000000000000002,121.0,0.319,4608.408,2527.666,0.875
20,2.0,0.2,121.0,0.237,4580.979,2247.702,0.876
21,2.0,0.25,121.0,0.241,4593.929,2201.854,0.876
22,2.0,0.3,121.0,0.228,4445.511,2144.679,0.883
23,2.0,0.35,121.0,0.253,4494.77,2117.952,0.881
24,2.0,0.39999999999999997,121.0,0.221,4524.661,2107.152,0.879
25,2.0,0.44999999999999996,121.0,0.225,4540.245,2135.88,0.878
26,2.0,0.49999999999999994,121.0,0.204,4455.543,2071.558,0.883
27,2.0,0.5499999999999999,121.0,0.247,4499.017,2327.873,0.881
