,support,mape,rmse,mae,r2
train,16529.9,0.1593,40923.14029999999,28119.1,0.8733000000000001
cv,1857.6,0.18019999999999997,47746.8253,32027.022900000004,0.8277999999999999
unobserved,2064.0,0.17939999999999998,45929.51640000001,31181.9787,0.8466000000000001
