,support,mape,rmse,mae,r2
train,328.0,0.016800000000000002,0.41979999999999995,0.33449999999999996,0.9979999999999999
cv,45.5,0.1072,2.9751000000000003,2.0807999999999995,0.8824
unobserved,51.0,0.1346,5.1922999999999995,2.95,0.6863
