,support,mape,rmse,mae,r2
train,379.5,0.0183,0.4452,0.3516,0.9976999999999998
cv,45.5,0.1044,2.9348,2.0309,0.8858
unobserved,51.0,0.12890000000000001,5.201,2.8438000000000003,0.6851
