,support,mape,rmse,mae,r2
train,389.5,0.0186,0.4561,0.35540000000000005,0.9974999999999999
cv,45.5,0.1036,3.018,2.0684,0.8812999999999999
unobserved,51.0,0.12210000000000001,4.9308,2.6641,0.7167999999999999
