,support,mape,rmse,mae,r2
train,369.0,0.0178,0.4342,0.3414,0.9976999999999998
cv,45.5,0.1058,2.9142,2.0431,0.8878
unobserved,51.0,0.13240000000000002,5.2007,2.8844000000000003,0.6849
