,support,mape,rmse,mae,r2
train,399.5,0.0191,0.4667,0.36690000000000006,0.9972
cv,45.5,0.1018,2.9274,2.0208,0.8859
unobserved,51.0,0.12390000000000001,5.094,2.7063,0.6978
