,support,mape,rmse,mae,r2
train,389.5,0.019899999999999998,0.47400000000000003,0.3706,0.9974000000000001
cv,45.5,0.10270000000000001,2.9063,2.0225999999999997,0.8873000000000001
unobserved,51.0,0.124,5.100300000000001,2.7105000000000006,0.6971
