,support,mape,rmse,mae,r2
train,348.5,0.019399999999999997,0.4648999999999999,0.3657,0.9978
cv,45.5,0.1062,2.9426999999999994,2.085,0.8850999999999999
unobserved,51.0,0.12670000000000003,5.2078,2.7988999999999997,0.6843999999999999
