,support,mape,rmse,mae,r2
train,379.5,0.019799999999999998,0.4809,0.37490000000000007,0.9973000000000001
cv,45.5,0.1036,2.9034,2.0466,0.8881
unobserved,51.0,0.12409999999999999,5.1243,2.7373000000000003,0.6940999999999999
