,support,mape,rmse,mae,r2
train,399.5,0.0198,0.4849,0.3805,0.9971
cv,45.5,0.10210000000000001,2.9297,2.0149,0.8852
unobserved,51.0,0.1226,5.053,2.6794,0.7026
