,support,mape,rmse,mae,r2
train,369.0,0.019499999999999997,0.46959999999999996,0.36979999999999996,0.9977
cv,45.5,0.1052,2.9412,2.0842,0.8845000000000001
unobserved,51.0,0.12450000000000001,5.1103,2.7439,0.6956
