,support,mape,rmse,mae,r2
train,389.5,0.02,0.4801,0.37679999999999997,0.9972
cv,45.5,0.1022,2.9258999999999995,2.0256,0.8871
unobserved,51.0,0.1224,4.9994,2.6843,0.7091
