,support,mape,rmse,mae,r2
train,1132.8,0.0251,7296.8667000000005,4207.6512999999995,0.9895000000000002
cv,131.4,0.09209999999999999,27526.672899999998,15997.9948,0.8737999999999999
unobserved,146.0,0.0909,33718.4311,17334.917999999998,0.8342
