,support,mape,rmse,mae,r2
train,1063.6,0.0257,9630.1619,4650.651199999999,0.9842000000000001
cv,131.4,0.0955,27076.8237,16212.808,0.8789999999999999
unobserved,146.0,0.08929999999999999,33367.0619,17244.9554,0.8375
