,support,mape,rmse,mae,r2
train,528.9,0.005099999999999999,0.1367,0.10310000000000001,1.0
cv,69.1,0.0129,0.4083,0.2796,0.9983000000000001
unobserved,77.0,0.015400000000000002,0.5,0.3046,0.9979999999999999
