,support,mape,rmse,mae,r2
train,528.9,0.0050999999999999995,0.1514,0.1143,1.0
cv,69.1,0.0128,0.3796,0.265,0.9984
unobserved,77.0,0.015900000000000004,0.47800000000000004,0.3044,0.9979999999999999
