,support,mape,rmse,mae,r2
train,3483.0,4.4292,3737283.2652999996,2402181.8288999996,0.7801
cv,401.3,7.8513,7109007.1574,4823641.3235,0.24700000000000003
unobserved,446.0,6.928099999999999,7653931.8160999995,5154455.29,0.1543
