,support,mape,rmse,mae,r2
train,575.9,0.015100000000000002,0.5208,0.30619999999999997,0.9972
cv,69.1,0.022699999999999998,0.7998,0.4716,0.9930999999999999
unobserved,77.0,0.028600000000000004,0.8869,0.5652000000000001,0.9934000000000001
