,support,mape,rmse,mae,r2
train,575.9,0.014600000000000002,0.514,0.30260000000000004,0.9972
cv,69.1,0.022,0.7727999999999999,0.45439999999999997,0.9936
unobserved,77.0,0.027000000000000003,0.8394999999999999,0.5285,0.9942
