,support,mape,rmse,mae,r2
train,575.9,0.014700000000000001,0.5201,0.3036,0.9972
cv,69.1,0.0225,0.7928999999999999,0.4705000000000001,0.9933
unobserved,77.0,0.027899999999999998,0.8812,0.5608,0.9934
