,split,queries_ratio,support,mape,rmse,mae,r2
0,1.0,0.1,70.0,0.086,4.127,2.535,0.832
1,1.0,0.15000000000000002,70.0,0.061,2.587,1.558,0.934
2,1.0,0.2,70.0,0.053,2.226,1.315,0.951
3,1.0,0.25,70.0,0.057,2.58,1.452,0.934
4,1.0,0.3,70.0,0.051,2.485,1.348,0.939
5,1.0,0.35,70.0,0.049,2.691,1.354,0.928
6,1.0,0.39999999999999997,70.0,0.045,2.555,1.287,0.935
7,1.0,0.44999999999999996,70.0,0.043,2.505,1.241,0.938
8,1.0,0.49999999999999994,70.0,0.042,2.564,1.22,0.935
9,1.0,0.5499999999999999,70.0,0.042,2.624,1.213,0.932
10,1.0,0.6,70.0,0.04,2.509,1.158,0.938
11,1.0,0.65,70.0,0.042,2.463,1.178,0.94
12,1.0,0.7000000000000001,70.0,0.044,2.596,1.248,0.933
13,1.0,0.7500000000000001,70.0,0.041,2.711,1.213,0.927
14,1.0,0.8000000000000002,70.0,0.041,2.648,1.204,0.931
15,1.0,0.8500000000000002,70.0,0.04,2.557,1.173,0.935
16,1.0,0.9000000000000002,70.0,0.041,2.726,1.213,0.927
17,1.0,0.9500000000000003,70.0,0.04,2.662,1.195,0.93
18,1.0,1.0000000000000002,70.0,0.041,2.741,1.217,0.926
19,2.0,0.1,69.0,0.067,2.708,1.463,0.915
20,2.0,0.15000000000000002,69.0,0.074,2.312,1.353,0.938
21,2.0,0.2,69.0,0.046,2.097,1.029,0.949
22,2.0,0.25,69.0,0.038,2.075,0.982,0.95
23,2.0,0.3,69.0,0.037,2.045,0.934,0.952
24,2.0,0.35,69.0,0.038,2.151,0.943,0.947
25,2.0,0.39999999999999997,69.0,0.036,2.133,0.936,0.948
26,2.0,0.44999999999999996,69.0,0.038,2.192,0.959,0.945
27,2.0,0.49999999999999994,69.0,0.036,2.12,0.937,0.948
28,2.0,0.5499999999999999,69.0,0.035,2.119,0.91,0.948
29,2.0,0.6,69.0,0.038,2.017,0.941,0.953
30,2.0,0.65,69.0,0.032,1.954,0.847,0.956
31,2.0,0.7000000000000001,69.0,0.031,2.14,0.858,0.947
32,2.0,0.7500000000000001,69.0,0.032,2.054,0.85,0.951
33,2.0,0.8000000000000002,69.0,0.03,2.05,0.81,0.952
34,2.0,0.8500000000000002,69.0,0.028,2.038,0.789,0.952
35,2.0,0.9000000000000002,69.0,0.029,2.145,0.819,0.947
36,2.0,0.9500000000000003,69.0,0.03,2.187,0.871,0.945
37,2.0,1.0000000000000002,69.0,0.029,2.246,0.843,0.942
38,3.0,0.1,69.0,0.084,3.336,2.137,0.877
39,3.0,0.15000000000000002,69.0,0.076,2.805,1.834,0.913
40,3.0,0.2,69.0,0.057,2.695,1.6,0.92
41,3.0,0.25,69.0,0.052,2.286,1.376,0.942
42,3.0,0.3,69.0,0.054,2.372,1.411,0.938
43,3.0,0.35,69.0,0.055,2.501,1.462,0.931
44,3.0,0.39999999999999997,69.0,0.056,2.492,1.452,0.931
45,3.0,0.44999999999999996,69.0,0.054,2.5,1.42,0.931
46,3.0,0.49999999999999994,69.0,0.051,2.484,1.372,0.932
47,3.0,0.5499999999999999,69.0,0.051,2.474,1.371,0.932
48,3.0,0.6,69.0,0.047,2.497,1.3,0.931
49,3.0,0.65,69.0,0.051,2.533,1.375,0.929
50,3.0,0.7000000000000001,69.0,0.046,2.543,1.291,0.929
51,3.0,0.7500000000000001,69.0,0.046,2.499,1.29,0.931
52,3.0,0.8000000000000002,69.0,0.044,2.497,1.263,0.931
53,3.0,0.8500000000000002,69.0,0.045,2.469,1.278,0.933
54,3.0,0.9000000000000002,69.0,0.046,2.62,1.322,0.924
55,3.0,0.9500000000000003,69.0,0.048,2.61,1.344,0.925
56,3.0,1.0000000000000002,69.0,0.047,2.632,1.337,0.923
57,4.0,0.1,69.0,0.063,2.369,1.447,0.945
58,4.0,0.15000000000000002,69.0,0.048,1.746,1.021,0.97
59,4.0,0.2,69.0,0.051,1.708,0.989,0.971
60,4.0,0.25,69.0,0.041,1.606,0.867,0.975
61,4.0,0.3,69.0,0.044,1.63,0.87,0.974
62,4.0,0.35,69.0,0.042,1.823,0.866,0.967
63,4.0,0.39999999999999997,69.0,0.04,1.792,0.834,0.968
64,4.0,0.44999999999999996,69.0,0.036,1.702,0.779,0.971
65,4.0,0.49999999999999994,69.0,0.036,1.725,0.78,0.971
66,4.0,0.5499999999999999,69.0,0.035,1.808,0.784,0.968
